nsb,Timestamp_UTC,Timestamp_local,site,lat,lon,elev,d2m,t2m,sp,hcc,mcc,lcc
17.622500000000002,2024-09-17 03:00:00,2024-09-16 22:00:00,HCMN,30.216,-98.083,1258,293.66797,301.27893,97898.44,0.0,0.2722168,0.17889404
17.2375,2024-09-17 04:00:00,2024-09-16 23:00:00,HCMN,30.216,-98.083,1258,293.97253,300.3777,97901.31,0.0,0.17166138,0.1416626
16.805,2024-09-17 05:00:00,2024-09-17 00:00:00,HCMN,30.216,-98.083,1258,294.25452,299.25073,97907.125,0.0,0.036865234,0.08175659
16.622500000000002,2024-09-17 06:00:00,2024-09-17 01:00:00,HCMN,30.216,-98.083,1258,294.12842,298.45337,97884.375,0.0,0.04550171,0.028259277
16.9525,2024-09-17 07:00:00,2024-09-17 02:00:00,HCMN,30.216,-98.083,1258,293.9209,298.2237,97869.81,0.0,0.010009766,0.017211914
17.5225,2024-09-17 08:00:00,2024-09-17 03:00:00,HCMN,30.216,-98.083,1258,293.8059,297.45026,97866.94,0.0,0.019989014,0.04272461
18.085,2024-09-17 09:00:00,2024-09-17 04:00:00,HCMN,30.216,-98.083,1258,293.71313,297.16602,97840.06,0.0,0.017944336,0.05029297
18.71,2024-09-17 10:00:00,2024-09-17 05:00:00,HCMN,30.216,-98.083,1258,293.1211,295.75928,97842.69,0.0,0.010009766,0.010009766
18.0375,2024-09-17 11:00:00,2024-09-17 06:00:00,HCMN,30.216,-98.083,1258,293.2921,295.46936,97833.5,0.0,0.01965332,0.009246826
11.23,2024-09-17 12:00:00,2024-09-17 07:00:00,HCMN,30.216,-98.083,1258,293.41406,295.4026,97837.19,0.0,0.01449585,0.009246826
16.6725,2024-09-18 01:00:00,2024-09-17 20:00:00,HCMN,30.216,-98.083,1258,292.68518,304.037,97588.44,0.0,0.1963501,0.087646484
18.41,2024-09-18 02:00:00,2024-09-17 21:00:00,HCMN,30.216,-98.083,1258,292.57507,301.83276,97606.25,0.0,0.072784424,0.08590698
17.8325,2024-09-18 03:00:00,2024-09-17 22:00:00,HCMN,30.216,-98.083,1258,292.60864,301.13147,97659.56,0.0,0.2074585,0.20379639
16.8,2024-09-18 04:00:00,2024-09-17 23:00:00,HCMN,30.216,-98.083,1258,292.54224,300.76575,97705.125,0.0,0.18856812,0.14767456
15.9475,2024-09-18 05:00:00,2024-09-18 00:00:00,HCMN,30.216,-98.083,1258,292.6676,299.91772,97718.125,0.0,0.03781128,0.17904663
15.142499999999998,2024-09-18 06:00:00,2024-09-18 01:00:00,HCMN,30.216,-98.083,1258,293.24768,299.1886,97707.69,0.0,0.021392822,0.05895996
14.9975,2024-09-18 07:00:00,2024-09-18 02:00:00,HCMN,30.216,-98.083,1258,294.0426,298.64514,97700.125,0.0,0.010009766,0.048583984
16.729999999999997,2024-09-18 08:00:00,2024-09-18 03:00:00,HCMN,30.216,-98.083,1258,294.57397,297.8537,97717.125,0.0,0.008605957,0.059661865
17.472499999999997,2024-09-18 09:00:00,2024-09-18 04:00:00,HCMN,30.216,-98.083,1258,294.7965,297.40527,97686.5,0.0,0.01550293,0.02999878
17.975,2024-09-18 10:00:00,2024-09-18 05:00:00,HCMN,30.216,-98.083,1258,295.61035,296.76123,97693.44,0.0,0.011413574,0.046905518
17.505,2024-09-18 11:00:00,2024-09-18 06:00:00,HCMN,30.216,-98.083,1258,295.72522,296.74268,97722.44,0.0,0.019989014,0.11520386
11.4,2024-09-18 12:00:00,2024-09-18 07:00:00,HCMN,30.216,-98.083,1258,295.75726,296.7749,97726.56,0.0,0.0069274902,0.19268799
17.365,2024-09-19 01:00:00,2024-09-18 20:00:00,HCMN,30.216,-98.083,1258,294.1328,304.8247,97495.31,0.03277588,0.539917,0.06970215
18.8725,2024-09-19 02:00:00,2024-09-18 21:00:00,HCMN,30.216,-98.083,1258,294.27966,303.48828,97559.875,0.059020996,0.45559692,0.058532715
18.445,2024-09-19 03:00:00,2024-09-18 22:00:00,HCMN,30.216,-98.083,1258,294.45166,302.81494,97636.125,0.06665039,0.32769775,0.1234436
17.9575,2024-09-19 04:00:00,2024-09-18 23:00:00,HCMN,30.216,-98.083,1258,294.51758,302.0265,97672.56,0.017608643,0.2590027,0.093811035
16.7,2024-09-19 05:00:00,2024-09-19 00:00:00,HCMN,30.216,-98.083,1258,294.71667,300.63446,97707.06,0.0,0.17178345,0.11004639
15.0475,2024-09-19 06:00:00,2024-09-19 01:00:00,HCMN,30.216,-98.083,1258,295.1764,299.96106,97742.875,0.0,0.1949768,0.053100586
14.385,2024-09-19 07:00:00,2024-09-19 02:00:00,HCMN,30.216,-98.083,1258,295.66565,299.56842,97744.19,0.0,0.20452881,0.15960693
14.915,2024-09-19 08:00:00,2024-09-19 03:00:00,HCMN,30.216,-98.083,1258,296.08447,298.7246,97748.06,0.0,0.014770508,0.105773926
17.049999999999997,2024-09-19 09:00:00,2024-09-19 04:00:00,HCMN,30.216,-98.083,1258,296.31604,298.42883,97708.31,0.0,0.0030822754,0.19445801
18.0025,2024-09-19 10:00:00,2024-09-19 05:00:00,HCMN,30.216,-98.083,1258,296.40063,297.55322,97709.25,0.0,0.013092041,0.22488403
17.540000000000003,2024-09-19 11:00:00,2024-09-19 06:00:00,HCMN,30.216,-98.083,1258,296.5205,297.602,97732.44,0.0,0.0,0.7151489
11.59,2024-09-19 12:00:00,2024-09-19 07:00:00,HCMN,30.216,-98.083,1258,296.5244,297.4301,97783.375,0.0,0.0,0.921051
17.885,2024-09-20 01:00:00,2024-09-19 20:00:00,HCMN,30.216,-98.083,1258,293.93396,304.12097,97514.875,0.0,0.10021973,0.043029785
19.53,2024-09-20 02:00:00,2024-09-19 21:00:00,HCMN,30.216,-98.083,1258,293.84778,303.03052,97594.0,0.0,0.21142578,0.19329834
19.1,2024-09-20 03:00:00,2024-09-19 22:00:00,HCMN,30.216,-98.083,1258,294.4391,302.73755,97667.56,0.0,0.014129639,0.018127441
18.685,2024-09-20 04:00:00,2024-09-19 23:00:00,HCMN,30.216,-98.083,1258,295.49512,301.39795,97713.625,0.0,0.011688232,0.0
18.125,2024-09-20 05:00:00,2024-09-20 00:00:00,HCMN,30.216,-98.083,1258,296.09155,300.0193,97692.56,0.0,0.008605957,0.0
16.6175,2024-09-20 06:00:00,2024-09-20 01:00:00,HCMN,30.216,-98.083,1258,296.2096,299.2838,97686.31,0.0,0.0,0.0
14.635,2024-09-20 07:00:00,2024-09-20 02:00:00,HCMN,30.216,-98.083,1258,296.53235,299.1761,97717.81,0.0,0.0,0.017211914
14.017499999999998,2024-09-20 08:00:00,2024-09-20 03:00:00,HCMN,30.216,-98.083,1258,296.7802,298.5735,97724.81,0.0,0.0,0.15579224
14.7875,2024-09-20 09:00:00,2024-09-20 04:00:00,HCMN,30.216,-98.083,1258,296.76782,298.138,97705.69,0.0,0.0,0.27062988
17.017500000000002,2024-09-20 10:00:00,2024-09-20 05:00:00,HCMN,30.216,-98.083,1258,297.0692,297.43738,97694.875,0.0,0.08444214,0.7392578
17.405,2024-09-20 11:00:00,2024-09-20 06:00:00,HCMN,30.216,-98.083,1258,297.05933,297.54877,97722.44,0.0,0.0892334,0.18652344
11.78,2024-09-20 12:00:00,2024-09-20 07:00:00,HCMN,30.216,-98.083,1258,297.00214,297.46356,97744.125,0.0,0.07208252,0.16235352
10.37,2024-09-21 00:00:00,2024-09-20 19:00:00,HCMN,30.216,-98.083,1258,292.38733,306.37122,97524.375,0.0,0.2668152,0.0055236816
18.2625,2024-09-21 01:00:00,2024-09-20 20:00:00,HCMN,30.216,-98.083,1258,292.75586,304.04626,97519.875,0.0,0.24029541,0.10848999
20.125,2024-09-21 02:00:00,2024-09-20 21:00:00,HCMN,30.216,-98.083,1258,292.52905,302.4137,97585.06,0.0178833,0.22097778,0.2206726
19.6225,2024-09-21 03:00:00,2024-09-20 22:00:00,HCMN,30.216,-98.083,1258,292.53662,302.14856,97666.69,0.06552124,0.036895752,0.061035156
19.2925,2024-09-21 04:00:00,2024-09-20 23:00:00,HCMN,30.216,-98.083,1258,293.2848,301.83154,97726.5,0.03881836,0.012054443,0.0
18.9,2024-09-21 05:00:00,2024-09-21 00:00:00,HCMN,30.216,-98.083,1258,294.47095,300.32324,97727.19,0.29241943,0.004486084,0.0
18.2825,2024-09-21 06:00:00,2024-09-21 01:00:00,HCMN,30.216,-98.083,1258,295.15344,299.40845,97738.5,0.46975708,0.00894165,0.0
16.6475,2024-09-21 07:00:00,2024-09-21 02:00:00,HCMN,30.216,-98.083,1258,295.50525,299.17365,97741.06,0.51138306,0.004486084,0.0
14.53,2024-09-21 08:00:00,2024-09-21 03:00:00,HCMN,30.216,-98.083,1258,295.40308,298.00714,97761.94,0.13623047,0.0,0.0
14.21,2024-09-21 09:00:00,2024-09-21 04:00:00,HCMN,30.216,-98.083,1258,295.4414,297.53955,97725.69,0.00894165,0.004486084,0.022735596
15.2025,2024-09-21 10:00:00,2024-09-21 05:00:00,HCMN,30.216,-98.083,1258,296.10797,296.88568,97716.69,0.0,0.0014038086,0.1048584
17.0475,2024-09-21 11:00:00,2024-09-21 06:00:00,HCMN,30.216,-98.083,1258,296.1151,296.47943,97765.625,0.0,0.0,0.24996948
11.84,2024-09-21 12:00:00,2024-09-21 07:00:00,HCMN,30.216,-98.083,1258,296.01746,296.41418,97754.0,0.00970459,0.0,0.56863403
10.6,2024-09-22 00:00:00,2024-09-21 19:00:00,HCMN,30.216,-98.083,1258,290.07507,306.04553,97472.81,0.0,0.40734863,0.0014038086
18.4275,2024-09-22 01:00:00,2024-09-21 20:00:00,HCMN,30.216,-98.083,1258,290.53516,304.15723,97485.75,0.0,0.21209717,0.033111572
20.5625,2024-09-22 02:00:00,2024-09-21 21:00:00,HCMN,30.216,-98.083,1258,291.05737,302.18445,97553.5,0.0,0.13928223,0.07928467
20.2325,2024-09-22 03:00:00,2024-09-21 22:00:00,HCMN,30.216,-98.083,1258,291.0017,301.96222,97624.44,0.0,0.06347656,0.12283325
19.7975,2024-09-22 04:00:00,2024-09-21 23:00:00,HCMN,30.216,-98.083,1258,292.54065,301.27936,97715.81,0.0,0.018585205,0.026275635
19.48,2024-09-22 05:00:00,2024-09-22 00:00:00,HCMN,30.216,-98.083,1258,294.0713,299.27405,97748.375,0.0,0.03616333,0.0055236816
19.11,2024-09-22 06:00:00,2024-09-22 01:00:00,HCMN,30.216,-98.083,1258,294.43115,298.59216,97755.06,0.0,0.01449585,0.0
18.355000000000004,2024-09-22 07:00:00,2024-09-22 02:00:00,HCMN,30.216,-98.083,1258,294.6897,298.2096,97783.875,0.0,0.0,0.0
16.794999999999998,2024-09-22 08:00:00,2024-09-22 03:00:00,HCMN,30.216,-98.083,1258,295.0995,297.40472,97766.0,0.0,0.018585205,0.010009766
14.8,2024-09-22 09:00:00,2024-09-22 04:00:00,HCMN,30.216,-98.083,1258,295.26276,297.02094,97735.81,0.0,0.0,0.03515625
14.54,2024-09-22 10:00:00,2024-09-22 05:00:00,HCMN,30.216,-98.083,1258,295.29626,296.19708,97719.125,0.0,0.0030822754,0.9168396
15.1725,2024-09-22 11:00:00,2024-09-22 06:00:00,HCMN,30.216,-98.083,1258,295.52325,296.31146,97730.375,0.0,0.0030822754,0.37072754
11.82,2024-09-22 12:00:00,2024-09-22 07:00:00,HCMN,30.216,-98.083,1258,295.65192,296.4851,97741.31,0.0,0.022338867,0.29119873
11.34,2024-09-23 00:00:00,2024-09-22 19:00:00,HCMN,30.216,-98.083,1258,291.25024,305.74902,97473.375,0.043823242,0.081726074,0.011688232
18.8825,2024-09-23 01:00:00,2024-09-22 20:00:00,HCMN,30.216,-98.083,1258,291.99194,303.5752,97516.06,0.1583252,0.2789917,0.06967163
20.7,2024-09-23 02:00:00,2024-09-22 21:00:00,HCMN,30.216,-98.083,1258,291.7373,302.39404,97602.25,0.2893982,0.5769043,0.07446289
19.9975,2024-09-23 03:00:00,2024-09-22 22:00:00,HCMN,30.216,-98.083,1258,290.73694,302.46448,97691.31,0.2177124,0.6186218,0.07720947
19.6225,2024-09-23 04:00:00,2024-09-22 23:00:00,HCMN,30.216,-98.083,1258,291.43066,301.97595,97727.875,0.4444275,0.41827393,0.024841309
18.885,2024-09-23 05:00:00,2024-09-23 00:00:00,HCMN,30.216,-98.083,1258,293.24695,300.14246,97781.69,0.7715454,0.285614,0.0
18.5025,2024-09-23 06:00:00,2024-09-23 01:00:00,HCMN,30.216,-98.083,1258,293.84875,299.5197,97798.94,0.8272095,0.19528198,0.011047363
18.34,2024-09-23 07:00:00,2024-09-23 02:00:00,HCMN,30.216,-98.083,1258,294.3673,298.9945,97803.625,0.95632935,0.18017578,0.02999878
18.0225,2024-09-23 08:00:00,2024-09-23 03:00:00,HCMN,30.216,-98.083,1258,294.48608,298.40625,97796.56,1.0,0.22769165,0.09213257
18.065,2024-09-23 09:00:00,2024-09-23 04:00:00,HCMN,30.216,-98.083,1258,294.5594,297.92578,97783.875,1.0,0.19329834,0.056610107
18.0075,2024-09-23 10:00:00,2024-09-23 05:00:00,HCMN,30.216,-98.083,1258,294.4801,297.28094,97825.0,0.95700073,0.1611023,0.010009766
17.134999999999998,2024-09-23 11:00:00,2024-09-23 06:00:00,HCMN,30.216,-98.083,1258,294.50635,297.10712,97837.94,0.7845459,0.23388672,0.01550293
12.35,2024-09-23 12:00:00,2024-09-23 07:00:00,HCMN,30.216,-98.083,1258,294.4605,297.0016,97869.56,0.4005127,0.29229736,0.0055236816
11.25,2024-09-24 00:00:00,2024-09-23 19:00:00,HCMN,30.216,-98.083,1258,293.7788,301.79834,97647.56,0.020965576,0.60910034,0.05206299
18.61,2024-09-24 01:00:00,2024-09-23 20:00:00,HCMN,30.216,-98.083,1258,293.8684,300.36328,97664.94,0.12988281,0.5037842,0.030334473
20.43,2024-09-24 02:00:00,2024-09-23 21:00:00,HCMN,30.216,-98.083,1258,293.91272,299.31592,97711.875,0.06060791,0.43273926,0.062347412
20.615,2024-09-24 03:00:00,2024-09-23 22:00:00,HCMN,30.216,-98.083,1258,293.91187,298.53882,97794.25,0.0069274902,0.2381897,0.07788086
20.630000000000003,2024-09-24 04:00:00,2024-09-23 23:00:00,HCMN,30.216,-98.083,1258,293.87048,297.62183,97816.5,0.0014038086,0.060913086,0.1000061
20.4175,2024-09-24 05:00:00,2024-09-24 00:00:00,HCMN,30.216,-98.083,1258,293.73108,296.98645,97811.19,0.0,0.102996826,0.13793945
20.1425,2024-09-24 06:00:00,2024-09-24 01:00:00,HCMN,30.216,-98.083,1258,293.71033,296.9662,97814.19,0.0,0.09320068,0.29855347
19.9275,2024-09-24 07:00:00,2024-09-24 02:00:00,HCMN,30.216,-98.083,1258,293.47876,296.9209,97816.5,0.0,0.20178223,0.27334595
19.61,2024-09-24 08:00:00,2024-09-24 03:00:00,HCMN,30.216,-98.083,1258,293.14893,296.57812,97821.875,0.0,0.26205444,0.64852905
19.0575,2024-09-24 09:00:00,2024-09-24 04:00:00,HCMN,30.216,-98.083,1258,292.86694,296.36206,97785.44,0.0,0.23861694,0.10720825
17.8575,2024-09-24 10:00:00,2024-09-24 05:00:00,HCMN,30.216,-98.083,1258,293.67664,295.4254,97723.125,0.005584717,0.07736206,0.05618286
16.0,2024-09-24 11:00:00,2024-09-24 06:00:00,HCMN,30.216,-98.083,1258,293.5055,295.31982,97749.31,0.0014038086,0.29663086,0.48495483
12.36,2024-09-24 12:00:00,2024-09-24 07:00:00,HCMN,30.216,-98.083,1258,293.4989,295.48413,97835.5,0.0027770996,0.5518799,0.7230835
11.8,2024-09-25 00:00:00,2024-09-24 19:00:00,HCMN,30.216,-98.083,1258,293.87988,304.42712,97582.06,0.36016846,0.6251526,0.16793823
18.5325,2024-09-25 01:00:00,2024-09-24 20:00:00,HCMN,30.216,-98.083,1258,293.82275,303.44043,97593.56,0.27716064,0.43945312,0.006164551
19.865,2024-09-25 02:00:00,2024-09-24 21:00:00,HCMN,30.216,-98.083,1258,294.2002,301.54944,97618.875,0.5588989,0.35266113,0.016174316
19.995,2024-09-25 03:00:00,2024-09-24 22:00:00,HCMN,30.216,-98.083,1258,293.9358,299.88562,97703.875,0.2753601,0.5092468,0.10284424
20.375,2024-09-25 04:00:00,2024-09-24 23:00:00,HCMN,30.216,-98.083,1258,293.55957,299.80554,97766.69,0.013824463,0.5750122,0.19674683
20.605,2024-09-25 05:00:00,2024-09-25 00:00:00,HCMN,30.216,-98.083,1258,293.41492,297.4187,97761.875,0.056762695,0.2819519,0.0
20.4725,2024-09-25 06:00:00,2024-09-25 01:00:00,HCMN,30.216,-98.083,1258,293.42004,297.1521,97726.375,0.0030822754,0.18780518,0.0
20.3525,2024-09-25 07:00:00,2024-09-25 02:00:00,HCMN,30.216,-98.083,1258,293.66638,297.2093,97683.06,0.0,0.14498901,0.0
20.23,2024-09-25 08:00:00,2024-09-25 03:00:00,HCMN,30.216,-98.083,1258,293.729,296.71448,97664.75,0.0,0.0713501,0.0
19.9925,2024-09-25 09:00:00,2024-09-25 04:00:00,HCMN,30.216,-98.083,1258,293.97327,296.4256,97665.44,0.0,0.019927979,0.0
19.4775,2024-09-25 10:00:00,2024-09-25 05:00:00,HCMN,30.216,-98.083,1258,292.84424,295.88928,97629.44,0.0,0.44125366,0.0
17.7075,2024-09-25 11:00:00,2024-09-25 06:00:00,HCMN,30.216,-98.083,1258,293.0974,295.6892,97635.19,0.0,0.38476562,0.0
12.63,2024-09-25 12:00:00,2024-09-25 07:00:00,HCMN,30.216,-98.083,1258,293.3108,295.63593,97649.81,0.016967773,0.23196411,0.0
11.98,2024-09-26 00:00:00,2024-09-25 19:00:00,HCMN,30.216,-98.083,1258,288.8136,299.63477,97732.31,0.0,0.0,0.0
18.9125,2024-09-26 01:00:00,2024-09-25 20:00:00,HCMN,30.216,-98.083,1258,289.39502,298.69995,97775.31,0.0,0.0,0.004180908
20.43,2024-09-26 02:00:00,2024-09-25 21:00:00,HCMN,30.216,-98.083,1258,288.60925,296.6349,97796.06,0.0,0.0,0.0
20.5375,2024-09-26 03:00:00,2024-09-25 22:00:00,HCMN,30.216,-98.083,1258,288.50244,296.0166,97825.25,0.0,0.0,0.0
20.630000000000003,2024-09-26 04:00:00,2024-09-25 23:00:00,HCMN,30.216,-98.083,1258,288.4391,295.47986,97870.94,0.0,0.0,0.0014038086
20.6725,2024-09-26 05:00:00,2024-09-26 00:00:00,HCMN,30.216,-98.083,1258,288.16418,294.19153,97866.0,0.0,0.0,0.0014038086
20.69,2024-09-26 06:00:00,2024-09-26 01:00:00,HCMN,30.216,-98.083,1258,288.01,293.76086,97850.5,0.0,0.0,0.0
20.5925,2024-09-26 07:00:00,2024-09-26 02:00:00,HCMN,30.216,-98.083,1258,287.94043,293.484,97833.31,0.0,0.0,0.0
20.5175,2024-09-26 08:00:00,2024-09-26 03:00:00,HCMN,30.216,-98.083,1258,287.70056,292.78784,97820.125,0.0,0.0,0.0
20.4125,2024-09-26 09:00:00,2024-09-26 04:00:00,HCMN,30.216,-98.083,1258,287.6228,292.38696,97796.375,0.0,0.0,0.0
20.2,2024-09-26 10:00:00,2024-09-26 05:00:00,HCMN,30.216,-98.083,1258,286.81335,291.02002,97795.94,0.0,0.0,0.0
18.92,2024-09-26 11:00:00,2024-09-26 06:00:00,HCMN,30.216,-98.083,1258,287.0349,291.46057,97813.375,0.0,0.0,0.0
12.86,2024-09-26 12:00:00,2024-09-26 07:00:00,HCMN,30.216,-98.083,1258,287.15222,291.70837,97840.94,0.0,0.0,0.0
12.32,2024-09-27 00:00:00,2024-09-26 19:00:00,HCMN,30.216,-98.083,1258,282.97687,300.66174,97559.5,0.0,0.0,0.0
18.97,2024-09-27 01:00:00,2024-09-26 20:00:00,HCMN,30.216,-98.083,1258,283.67584,298.74927,97573.44,0.0,0.0,0.0
20.3925,2024-09-27 02:00:00,2024-09-26 21:00:00,HCMN,30.216,-98.083,1258,284.07898,296.3407,97625.75,0.0,0.0,0.0
20.53,2024-09-27 03:00:00,2024-09-26 22:00:00,HCMN,30.216,-98.083,1258,283.92633,294.44763,97671.125,0.0,0.0,0.0
20.6075,2024-09-27 04:00:00,2024-09-26 23:00:00,HCMN,30.216,-98.083,1258,284.25342,293.44678,97695.875,0.0,0.0,0.0
20.6125,2024-09-27 05:00:00,2024-09-27 00:00:00,HCMN,30.216,-98.083,1258,284.22406,291.7882,97696.56,0.0,0.0,0.0
20.615,2024-09-27 06:00:00,2024-09-27 01:00:00,HCMN,30.216,-98.083,1258,284.17352,290.55713,97668.69,0.0,0.0,0.0
20.63,2024-09-27 07:00:00,2024-09-27 02:00:00,HCMN,30.216,-98.083,1258,284.29584,290.4005,97639.875,0.0,0.0,0.0
20.5925,2024-09-27 08:00:00,2024-09-27 03:00:00,HCMN,30.216,-98.083,1258,284.4223,289.6726,97637.94,0.0,0.0,0.0
20.535,2024-09-27 09:00:00,2024-09-27 04:00:00,HCMN,30.216,-98.083,1258,284.4402,289.31042,97605.94,0.0,0.0,0.0
20.38,2024-09-27 10:00:00,2024-09-27 05:00:00,HCMN,30.216,-98.083,1258,284.76013,288.16528,97573.44,0.0,0.0,0.0
19.1825,2024-09-27 11:00:00,2024-09-27 06:00:00,HCMN,30.216,-98.083,1258,284.79456,287.963,97597.69,0.0,0.0,0.0
12.9,2024-09-27 12:00:00,2024-09-27 07:00:00,HCMN,30.216,-98.083,1258,284.69263,288.1183,97640.56,0.0,0.0,0.0
12.66,2024-09-28 00:00:00,2024-09-27 19:00:00,HCMN,30.216,-98.083,1258,283.55518,303.14026,97421.125,0.0,0.0,0.0
19.1425,2024-09-28 01:00:00,2024-09-27 20:00:00,HCMN,30.216,-98.083,1258,284.97485,299.13574,97495.44,0.0,0.0,0.0
20.4275,2024-09-28 02:00:00,2024-09-27 21:00:00,HCMN,30.216,-98.083,1258,284.9674,296.8064,97629.81,0.0,0.0,0.0
20.52,2024-09-28 03:00:00,2024-09-27 22:00:00,HCMN,30.216,-98.083,1258,284.8734,296.1808,97707.25,0.0,0.0,0.0
20.5625,2024-09-28 04:00:00,2024-09-27 23:00:00,HCMN,30.216,-98.083,1258,285.12482,294.875,97806.75,0.0,0.0,0.0
20.64,2024-09-28 05:00:00,2024-09-28 00:00:00,HCMN,30.216,-98.083,1258,285.5672,292.4895,97790.0,0.0,0.0,0.0
20.665,2024-09-28 06:00:00,2024-09-28 01:00:00,HCMN,30.216,-98.083,1258,285.67096,292.9486,97814.375,0.0,0.0,0.0
20.71,2024-09-28 07:00:00,2024-09-28 02:00:00,HCMN,30.216,-98.083,1258,285.63696,293.03857,97772.0,0.0,0.0,0.0
20.75,2024-09-28 08:00:00,2024-09-28 03:00:00,HCMN,30.216,-98.083,1258,285.73096,291.31042,97757.44,0.0,0.0,0.0
20.705,2024-09-28 09:00:00,2024-09-28 04:00:00,HCMN,30.216,-98.083,1258,285.9218,290.37134,97748.31,0.0,0.0,0.0
20.565,2024-09-28 10:00:00,2024-09-28 05:00:00,HCMN,30.216,-98.083,1258,285.59985,289.1903,97753.31,0.0,0.0,0.0
19.3325,2024-09-28 11:00:00,2024-09-28 06:00:00,HCMN,30.216,-98.083,1258,285.52893,289.177,97822.125,0.0,0.0,0.0
13.09,2024-09-28 12:00:00,2024-09-28 07:00:00,HCMN,30.216,-98.083,1258,285.41516,289.2013,97851.06,0.0,0.0,0.0
13.05,2024-09-29 00:00:00,2024-09-28 19:00:00,HCMN,30.216,-98.083,1258,282.417,303.85254,97739.375,0.0,0.0,0.0
19.2925,2024-09-29 01:00:00,2024-09-28 20:00:00,HCMN,30.216,-98.083,1258,283.39844,300.0044,97807.44,0.0,0.0,0.0
20.4775,2024-09-29 02:00:00,2024-09-28 21:00:00,HCMN,30.216,-98.083,1258,283.91614,297.27576,97856.75,0.0,0.0,0.0
20.5725,2024-09-29 03:00:00,2024-09-28 22:00:00,HCMN,30.216,-98.083,1258,284.29907,295.48425,97953.125,0.0,0.0,0.0
20.637500000000003,2024-09-29 04:00:00,2024-09-28 23:00:00,HCMN,30.216,-98.083,1258,284.61804,294.47083,97972.625,0.0,0.0,0.0
20.7025,2024-09-29 05:00:00,2024-09-29 00:00:00,HCMN,30.216,-98.083,1258,284.86377,293.24243,97978.25,0.0,0.0,0.0
20.7125,2024-09-29 06:00:00,2024-09-29 01:00:00,HCMN,30.216,-98.083,1258,285.01538,293.67664,97975.31,0.0,0.0,0.0
20.7225,2024-09-29 07:00:00,2024-09-29 02:00:00,HCMN,30.216,-98.083,1258,284.86206,292.57434,97958.75,0.0,0.0,0.0
20.7375,2024-09-29 08:00:00,2024-09-29 03:00:00,HCMN,30.216,-98.083,1258,284.80518,290.6189,97949.19,0.0,0.0,0.0
20.7125,2024-09-29 09:00:00,2024-09-29 04:00:00,HCMN,30.216,-98.083,1258,284.65063,290.4054,97904.19,0.0,0.0,0.0
20.59,2024-09-29 10:00:00,2024-09-29 05:00:00,HCMN,30.216,-98.083,1258,283.48035,289.58826,97925.06,0.0,0.0,0.0
19.4075,2024-09-29 11:00:00,2024-09-29 06:00:00,HCMN,30.216,-98.083,1258,283.45667,289.62415,97942.94,0.0,0.0,0.0
13.24,2024-09-29 12:00:00,2024-09-29 07:00:00,HCMN,30.216,-98.083,1258,283.35535,289.21924,97972.375,0.0,0.0,0.0
13.37,2024-09-30 00:00:00,2024-09-29 19:00:00,HCMN,30.216,-98.083,1258,280.5166,302.72437,97765.06,0.0,0.0,0.0
19.4325,2024-09-30 01:00:00,2024-09-29 20:00:00,HCMN,30.216,-98.083,1258,282.13208,300.01343,97820.44,0.0,0.0,0.0
20.525,2024-09-30 02:00:00,2024-09-29 21:00:00,HCMN,30.216,-98.083,1258,282.94226,296.87158,97854.06,0.0,0.0,0.0
20.59,2024-09-30 03:00:00,2024-09-29 22:00:00,HCMN,30.216,-98.083,1258,283.6278,296.15063,97930.56,0.0,0.0,0.0
20.64,2024-09-30 04:00:00,2024-09-29 23:00:00,HCMN,30.216,-98.083,1258,284.25098,294.72595,97933.44,0.0,0.0,0.0
20.715,2024-09-30 05:00:00,2024-09-30 00:00:00,HCMN,30.216,-98.083,1258,285.07153,292.8911,97931.69,0.0,0.0,0.0
20.75,2024-09-30 06:00:00,2024-09-30 01:00:00,HCMN,30.216,-98.083,1258,285.7146,292.38037,97917.69,0.0,0.0,0.0
20.765,2024-09-30 07:00:00,2024-09-30 02:00:00,HCMN,30.216,-98.083,1258,286.219,292.12317,97906.56,0.0,0.0,0.0
20.77,2024-09-30 08:00:00,2024-09-30 03:00:00,HCMN,30.216,-98.083,1258,286.4436,291.48267,97896.94,0.0,0.0,0.0
20.7575,2024-09-30 09:00:00,2024-09-30 04:00:00,HCMN,30.216,-98.083,1258,286.39014,291.12097,97857.125,0.0,0.0,0.0
20.62,2024-09-30 10:00:00,2024-09-30 05:00:00,HCMN,30.216,-98.083,1258,285.8755,292.76526,97895.75,0.0,0.0,0.0
19.47,2024-09-30 11:00:00,2024-09-30 06:00:00,HCMN,30.216,-98.083,1258,285.95337,292.97217,97923.125,0.0,0.0,0.0
13.45,2024-09-30 12:00:00,2024-09-30 07:00:00,HCMN,30.216,-98.083,1258,285.8169,293.12683,97956.56,0.0,0.0,0.0
13.69,2024-10-01 00:00:00,2024-09-30 19:00:00,HCMN,30.216,-98.083,1258,285.95496,302.83655,97757.625,0.0,0.0,0.0
19.405,2024-10-01 01:00:00,2024-09-30 20:00:00,HCMN,30.216,-98.083,1258,285.37256,301.2599,97809.75,0.0,0.0,0.0
20.4275,2024-10-01 02:00:00,2024-09-30 21:00:00,HCMN,30.216,-98.083,1258,286.39502,298.98596,97875.25,0.0,0.0,0.0
20.51,2024-10-01 03:00:00,2024-09-30 22:00:00,HCMN,30.216,-98.083,1258,286.7732,297.4939,97938.69,0.0,0.0,0.0
