nsb,Timestamp_UTC,Timestamp_local
18.1025,2024-08-21 10:00:00,2024-08-21 05:00:00
15.5275,2024-08-21 11:00:00,2024-08-21 06:00:00
14.690000000000001,2024-08-22 01:00:00,2024-08-21 20:00:00
18.7125,2024-08-22 02:00:00,2024-08-21 21:00:00
18.814999999999998,2024-08-22 03:00:00,2024-08-21 22:00:00
18.7575,2024-08-22 04:00:00,2024-08-21 23:00:00
18.3275,2024-08-22 05:00:00,2024-08-22 00:00:00
17.884999999999998,2024-08-22 06:00:00,2024-08-22 01:00:00
16.9325,2024-08-22 07:00:00,2024-08-22 02:00:00
15.817499999999999,2024-08-22 08:00:00,2024-08-22 03:00:00
16.8975,2024-08-22 09:00:00,2024-08-22 04:00:00
17.697499999999998,2024-08-22 10:00:00,2024-08-22 05:00:00
15.494999999999997,2024-08-22 11:00:00,2024-08-22 06:00:00
15.02,2024-08-23 01:00:00,2024-08-22 20:00:00
19.785,2024-08-23 02:00:00,2024-08-22 21:00:00
19.807499999999997,2024-08-23 03:00:00,2024-08-22 22:00:00
19.235,2024-08-23 04:00:00,2024-08-22 23:00:00
18.8275,2024-08-23 05:00:00,2024-08-23 00:00:00
17.7725,2024-08-23 06:00:00,2024-08-23 01:00:00
17.5475,2024-08-23 07:00:00,2024-08-23 02:00:00
16.0825,2024-08-23 08:00:00,2024-08-23 03:00:00
15.3875,2024-08-23 09:00:00,2024-08-23 04:00:00
16.3975,2024-08-23 10:00:00,2024-08-23 05:00:00
15.3,2024-08-23 11:00:00,2024-08-23 06:00:00
13.786666666666667,2024-08-24 01:00:00,2024-08-23 20:00:00
17.6825,2024-08-24 02:00:00,2024-08-23 21:00:00
17.87,2024-08-24 03:00:00,2024-08-23 22:00:00
17.99,2024-08-24 04:00:00,2024-08-23 23:00:00
18.1925,2024-08-24 05:00:00,2024-08-24 00:00:00
18.447499999999998,2024-08-24 06:00:00,2024-08-24 01:00:00
18.19,2024-08-24 07:00:00,2024-08-24 02:00:00
16.9825,2024-08-24 08:00:00,2024-08-24 03:00:00
15.755,2024-08-24 09:00:00,2024-08-24 04:00:00
15.345,2024-08-24 10:00:00,2024-08-24 05:00:00
14.4825,2024-08-24 11:00:00,2024-08-24 06:00:00
15.415000000000001,2024-08-25 01:00:00,2024-08-24 20:00:00
19.8525,2024-08-25 02:00:00,2024-08-24 21:00:00
20.1,2024-08-25 03:00:00,2024-08-24 22:00:00
20.0625,2024-08-25 04:00:00,2024-08-24 23:00:00
19.7875,2024-08-25 05:00:00,2024-08-25 00:00:00
19.5725,2024-08-25 06:00:00,2024-08-25 01:00:00
19.2975,2024-08-25 07:00:00,2024-08-25 02:00:00
18.5375,2024-08-25 08:00:00,2024-08-25 03:00:00
17.015,2024-08-25 09:00:00,2024-08-25 04:00:00
15.52,2024-08-25 10:00:00,2024-08-25 05:00:00
14.09,2024-08-25 11:00:00,2024-08-25 06:00:00
15.72,2024-08-26 01:00:00,2024-08-25 20:00:00
19.9925,2024-08-26 02:00:00,2024-08-25 21:00:00
20.009999999999998,2024-08-26 03:00:00,2024-08-25 22:00:00
20.1275,2024-08-26 04:00:00,2024-08-25 23:00:00
20.115000000000002,2024-08-26 05:00:00,2024-08-26 00:00:00
19.96,2024-08-26 06:00:00,2024-08-26 01:00:00
19.777500000000003,2024-08-26 07:00:00,2024-08-26 02:00:00
19.545,2024-08-26 08:00:00,2024-08-26 03:00:00
18.8925,2024-08-26 09:00:00,2024-08-26 04:00:00
17.272499999999997,2024-08-26 10:00:00,2024-08-26 05:00:00
14.8125,2024-08-26 11:00:00,2024-08-26 06:00:00
14.049999999999999,2024-08-27 01:00:00,2024-08-26 20:00:00
19.975,2024-08-27 02:00:00,2024-08-26 21:00:00
19.6375,2024-08-27 03:00:00,2024-08-26 22:00:00
19.8975,2024-08-27 04:00:00,2024-08-26 23:00:00
19.79,2024-08-27 05:00:00,2024-08-27 00:00:00
20.080000000000002,2024-08-27 06:00:00,2024-08-27 01:00:00
19.1,2024-08-27 07:00:00,2024-08-27 02:00:00
18.9775,2024-08-27 08:00:00,2024-08-27 03:00:00
18.5625,2024-08-27 09:00:00,2024-08-27 04:00:00
18.645,2024-08-27 10:00:00,2024-08-27 05:00:00
16.4375,2024-08-27 11:00:00,2024-08-27 06:00:00
14.550000000000002,2024-08-28 01:00:00,2024-08-27 20:00:00
19.995,2024-08-28 02:00:00,2024-08-27 21:00:00
20.0625,2024-08-28 03:00:00,2024-08-27 22:00:00
20.0875,2024-08-28 04:00:00,2024-08-27 23:00:00
20.12,2024-08-28 05:00:00,2024-08-28 00:00:00
20.1575,2024-08-28 06:00:00,2024-08-28 01:00:00
19.6725,2024-08-28 07:00:00,2024-08-28 02:00:00
19.839999999999996,2024-08-28 08:00:00,2024-08-28 03:00:00
19.9725,2024-08-28 09:00:00,2024-08-28 04:00:00
19.4625,2024-08-28 10:00:00,2024-08-28 05:00:00
16.4975,2024-08-28 11:00:00,2024-08-28 06:00:00
14.923333333333332,2024-08-29 01:00:00,2024-08-28 20:00:00
18.3075,2024-08-29 02:00:00,2024-08-28 21:00:00
19.667499999999997,2024-08-29 03:00:00,2024-08-28 22:00:00
19.517500000000002,2024-08-29 04:00:00,2024-08-28 23:00:00
19.6025,2024-08-29 05:00:00,2024-08-29 00:00:00
20.150000000000002,2024-08-29 06:00:00,2024-08-29 01:00:00
20.389999999999997,2024-08-29 07:00:00,2024-08-29 02:00:00
20.455,2024-08-29 08:00:00,2024-08-29 03:00:00
20.12,2024-08-29 09:00:00,2024-08-29 04:00:00
20.3075,2024-08-29 10:00:00,2024-08-29 05:00:00
16.855,2024-08-29 11:00:00,2024-08-29 06:00:00
14.933333333333332,2024-08-30 01:00:00,2024-08-29 20:00:00
20.1025,2024-08-30 02:00:00,2024-08-29 21:00:00
20.2,2024-08-30 03:00:00,2024-08-29 22:00:00
20.36,2024-08-30 04:00:00,2024-08-29 23:00:00
20.11,2024-08-30 05:00:00,2024-08-30 00:00:00
20.314999999999998,2024-08-30 06:00:00,2024-08-30 01:00:00
20.085,2024-08-30 07:00:00,2024-08-30 02:00:00
19.8825,2024-08-30 08:00:00,2024-08-30 03:00:00
20.4175,2024-08-30 09:00:00,2024-08-30 04:00:00
20.3,2024-08-30 10:00:00,2024-08-30 05:00:00
17.16,2024-08-30 11:00:00,2024-08-30 06:00:00
15.526666666666666,2024-08-31 01:00:00,2024-08-30 20:00:00
19.994999999999997,2024-08-31 02:00:00,2024-08-30 21:00:00
20.060000000000002,2024-08-31 03:00:00,2024-08-30 22:00:00
20.0,2024-08-31 04:00:00,2024-08-30 23:00:00
20.205,2024-08-31 05:00:00,2024-08-31 00:00:00
20.3025,2024-08-31 06:00:00,2024-08-31 01:00:00
20.33,2024-08-31 07:00:00,2024-08-31 02:00:00
20.134999999999998,2024-08-31 08:00:00,2024-08-31 03:00:00
20.345,2024-08-31 09:00:00,2024-08-31 04:00:00
19.9675,2024-08-31 10:00:00,2024-08-31 05:00:00
17.022499999999997,2024-08-31 11:00:00,2024-08-31 06:00:00
15.526666666666666,2024-09-01 01:00:00,2024-08-31 20:00:00
20.08,2024-09-01 02:00:00,2024-08-31 21:00:00
20.1125,2024-09-01 03:00:00,2024-08-31 22:00:00
20.1325,2024-09-01 04:00:00,2024-08-31 23:00:00
20.244999999999997,2024-09-01 05:00:00,2024-09-01 00:00:00
20.325,2024-09-01 06:00:00,2024-09-01 01:00:00
20.29,2024-09-01 07:00:00,2024-09-01 02:00:00
20.325000000000003,2024-09-01 08:00:00,2024-09-01 03:00:00
20.3675,2024-09-01 09:00:00,2024-09-01 04:00:00
20.3775,2024-09-01 10:00:00,2024-09-01 05:00:00
17.29,2024-09-01 11:00:00,2024-09-01 06:00:00
15.716666666666669,2024-09-02 01:00:00,2024-09-01 20:00:00
19.295,2024-09-02 02:00:00,2024-09-01 21:00:00
19.1675,2024-09-02 03:00:00,2024-09-01 22:00:00
19.794999999999998,2024-09-02 04:00:00,2024-09-01 23:00:00
20.252499999999998,2024-09-02 05:00:00,2024-09-02 00:00:00
19.7425,2024-09-02 06:00:00,2024-09-02 01:00:00
19.35,2024-09-02 07:00:00,2024-09-02 02:00:00
19.0875,2024-09-02 08:00:00,2024-09-02 03:00:00
19.445,2024-09-02 09:00:00,2024-09-02 04:00:00
19.740000000000002,2024-09-02 10:00:00,2024-09-02 05:00:00
17.42,2024-09-02 11:00:00,2024-09-02 06:00:00
16.916666666666668,2024-09-03 01:00:00,2024-09-02 20:00:00
18.28,2024-09-03 02:00:00,2024-09-02 21:00:00
18.17,2024-09-03 03:00:00,2024-09-02 22:00:00
18.380000000000003,2024-09-03 04:00:00,2024-09-02 23:00:00
18.525000000000002,2024-09-03 05:00:00,2024-09-03 00:00:00
18.5825,2024-09-03 06:00:00,2024-09-03 01:00:00
18.575000000000003,2024-09-03 07:00:00,2024-09-03 02:00:00
19.025000000000002,2024-09-03 08:00:00,2024-09-03 03:00:00
19.2425,2024-09-03 09:00:00,2024-09-03 04:00:00
19.9925,2024-09-03 10:00:00,2024-09-03 05:00:00
17.01,2024-09-03 11:00:00,2024-09-03 06:00:00
15.1375,2024-09-04 01:00:00,2024-09-03 20:00:00
18.167499999999997,2024-09-04 02:00:00,2024-09-03 21:00:00
18.322499999999998,2024-09-04 03:00:00,2024-09-03 22:00:00
18.61,2024-09-04 04:00:00,2024-09-03 23:00:00
18.7,2024-09-04 05:00:00,2024-09-04 00:00:00
18.9075,2024-09-04 06:00:00,2024-09-04 01:00:00
19.5675,2024-09-04 07:00:00,2024-09-04 02:00:00
19.335,2024-09-04 08:00:00,2024-09-04 03:00:00
19.475,2024-09-04 09:00:00,2024-09-04 04:00:00
19.1475,2024-09-04 10:00:00,2024-09-04 05:00:00
17.25,2024-09-04 11:00:00,2024-09-04 06:00:00
16.35666666666667,2024-09-05 01:00:00,2024-09-04 20:00:00
19.895000000000003,2024-09-05 02:00:00,2024-09-04 21:00:00
20.1325,2024-09-05 03:00:00,2024-09-04 22:00:00
20.225,2024-09-05 04:00:00,2024-09-04 23:00:00
20.3725,2024-09-05 05:00:00,2024-09-05 00:00:00
20.3675,2024-09-05 06:00:00,2024-09-05 01:00:00
20.52,2024-09-05 07:00:00,2024-09-05 02:00:00
20.154999999999998,2024-09-05 08:00:00,2024-09-05 03:00:00
20.5775,2024-09-05 09:00:00,2024-09-05 04:00:00
19.8725,2024-09-05 10:00:00,2024-09-05 05:00:00
17.4925,2024-09-05 11:00:00,2024-09-05 06:00:00
16.22,2024-09-06 01:00:00,2024-09-05 20:00:00
19.7975,2024-09-06 02:00:00,2024-09-05 21:00:00
20.035000000000004,2024-09-06 03:00:00,2024-09-05 22:00:00
19.9975,2024-09-06 04:00:00,2024-09-05 23:00:00
20.0425,2024-09-06 05:00:00,2024-09-06 00:00:00
20.0725,2024-09-06 06:00:00,2024-09-06 01:00:00
20.092499999999998,2024-09-06 07:00:00,2024-09-06 02:00:00
20.2225,2024-09-06 08:00:00,2024-09-06 03:00:00
20.5225,2024-09-06 09:00:00,2024-09-06 04:00:00
20.034999999999997,2024-09-06 10:00:00,2024-09-06 05:00:00
17.59,2024-09-06 11:00:00,2024-09-06 06:00:00
16.94666666666667,2024-09-07 01:00:00,2024-09-06 20:00:00
19.9975,2024-09-07 02:00:00,2024-09-06 21:00:00
20.035,2024-09-07 03:00:00,2024-09-06 22:00:00
20.1125,2024-09-07 04:00:00,2024-09-06 23:00:00
20.1725,2024-09-07 05:00:00,2024-09-07 00:00:00
20.2275,2024-09-07 06:00:00,2024-09-07 01:00:00
20.2575,2024-09-07 07:00:00,2024-09-07 02:00:00
20.28,2024-09-07 08:00:00,2024-09-07 03:00:00
20.305,2024-09-07 09:00:00,2024-09-07 04:00:00
20.195,2024-09-07 10:00:00,2024-09-07 05:00:00
17.7575,2024-09-07 11:00:00,2024-09-07 06:00:00
17.066666666666666,2024-09-08 01:00:00,2024-09-07 20:00:00
20.02,2024-09-08 02:00:00,2024-09-07 21:00:00
20.1075,2024-09-08 03:00:00,2024-09-07 22:00:00
20.165,2024-09-08 04:00:00,2024-09-07 23:00:00
20.225,2024-09-08 05:00:00,2024-09-08 00:00:00
20.2425,2024-09-08 06:00:00,2024-09-08 01:00:00
20.225,2024-09-08 07:00:00,2024-09-08 02:00:00
20.2825,2024-09-08 08:00:00,2024-09-08 03:00:00
20.3125,2024-09-08 09:00:00,2024-09-08 04:00:00
20.277499999999996,2024-09-08 10:00:00,2024-09-08 05:00:00
17.83,2024-09-08 11:00:00,2024-09-08 06:00:00
15.590000000000002,2024-09-09 01:00:00,2024-09-08 20:00:00
20.025000000000002,2024-09-09 02:00:00,2024-09-08 21:00:00
20.0925,2024-09-09 03:00:00,2024-09-08 22:00:00
20.1675,2024-09-09 04:00:00,2024-09-08 23:00:00
20.2275,2024-09-09 05:00:00,2024-09-09 00:00:00
20.2125,2024-09-09 06:00:00,2024-09-09 01:00:00
20.2175,2024-09-09 07:00:00,2024-09-09 02:00:00
20.3175,2024-09-09 08:00:00,2024-09-09 03:00:00
20.3125,2024-09-09 09:00:00,2024-09-09 04:00:00
20.2575,2024-09-09 10:00:00,2024-09-09 05:00:00
17.935000000000002,2024-09-09 11:00:00,2024-09-09 06:00:00
10.04,2024-09-09 12:00:00,2024-09-09 07:00:00
15.795000000000002,2024-09-10 01:00:00,2024-09-09 20:00:00
19.79,2024-09-10 02:00:00,2024-09-09 21:00:00
19.7725,2024-09-10 03:00:00,2024-09-09 22:00:00
20.1825,2024-09-10 04:00:00,2024-09-09 23:00:00
20.175,2024-09-10 05:00:00,2024-09-10 00:00:00
19.995,2024-09-10 06:00:00,2024-09-10 01:00:00
20.0075,2024-09-10 07:00:00,2024-09-10 02:00:00
20.0075,2024-09-10 08:00:00,2024-09-10 03:00:00
20.337500000000002,2024-09-10 09:00:00,2024-09-10 04:00:00
20.232499999999998,2024-09-10 10:00:00,2024-09-10 05:00:00
18.2,2024-09-10 11:00:00,2024-09-10 06:00:00
10.63,2024-09-10 12:00:00,2024-09-10 07:00:00
15.764999999999997,2024-09-11 01:00:00,2024-09-10 20:00:00
19.46,2024-09-11 02:00:00,2024-09-10 21:00:00
19.29,2024-09-11 03:00:00,2024-09-10 22:00:00
20.0275,2024-09-11 04:00:00,2024-09-10 23:00:00
20.2425,2024-09-11 05:00:00,2024-09-11 00:00:00
20.3175,2024-09-11 06:00:00,2024-09-11 01:00:00
20.3,2024-09-11 07:00:00,2024-09-11 02:00:00
20.5875,2024-09-11 08:00:00,2024-09-11 03:00:00
20.13,2024-09-11 09:00:00,2024-09-11 04:00:00
20.125,2024-09-11 10:00:00,2024-09-11 05:00:00
18.1825,2024-09-11 11:00:00,2024-09-11 06:00:00
10.57,2024-09-11 12:00:00,2024-09-11 07:00:00
16.1,2024-09-12 01:00:00,2024-09-11 20:00:00
19.48,2024-09-12 02:00:00,2024-09-11 21:00:00
19.6275,2024-09-12 03:00:00,2024-09-11 22:00:00
19.75,2024-09-12 04:00:00,2024-09-11 23:00:00
20.0175,2024-09-12 05:00:00,2024-09-12 00:00:00
20.2775,2024-09-12 06:00:00,2024-09-12 01:00:00
20.229999999999997,2024-09-12 07:00:00,2024-09-12 02:00:00
20.130000000000003,2024-09-12 08:00:00,2024-09-12 03:00:00
20.057499999999997,2024-09-12 09:00:00,2024-09-12 04:00:00
20.39,2024-09-12 10:00:00,2024-09-12 05:00:00
18.287499999999998,2024-09-12 11:00:00,2024-09-12 06:00:00
10.27,2024-09-12 12:00:00,2024-09-12 07:00:00
16.2075,2024-09-13 01:00:00,2024-09-12 20:00:00
19.1975,2024-09-13 02:00:00,2024-09-12 21:00:00
19.3025,2024-09-13 03:00:00,2024-09-12 22:00:00
19.44,2024-09-13 04:00:00,2024-09-12 23:00:00
19.64,2024-09-13 05:00:00,2024-09-13 00:00:00
19.902500000000003,2024-09-13 06:00:00,2024-09-13 01:00:00
20.1575,2024-09-13 07:00:00,2024-09-13 02:00:00
20.1575,2024-09-13 08:00:00,2024-09-13 03:00:00
20.199999999999996,2024-09-13 09:00:00,2024-09-13 04:00:00
20.1475,2024-09-13 10:00:00,2024-09-13 05:00:00
18.020000000000003,2024-09-13 11:00:00,2024-09-13 06:00:00
10.57,2024-09-13 12:00:00,2024-09-13 07:00:00
16.4375,2024-09-14 01:00:00,2024-09-13 20:00:00
18.380000000000003,2024-09-14 02:00:00,2024-09-13 21:00:00
18.375,2024-09-14 03:00:00,2024-09-13 22:00:00
18.75,2024-09-14 04:00:00,2024-09-13 23:00:00
18.8725,2024-09-14 05:00:00,2024-09-14 00:00:00
19.0675,2024-09-14 06:00:00,2024-09-14 01:00:00
19.575000000000003,2024-09-14 07:00:00,2024-09-14 02:00:00
20.095,2024-09-14 08:00:00,2024-09-14 03:00:00
20.055,2024-09-14 09:00:00,2024-09-14 04:00:00
20.087500000000002,2024-09-14 10:00:00,2024-09-14 05:00:00
18.065,2024-09-14 11:00:00,2024-09-14 06:00:00
10.84,2024-09-14 12:00:00,2024-09-14 07:00:00
16.1075,2024-09-15 01:00:00,2024-09-14 20:00:00
17.5775,2024-09-15 02:00:00,2024-09-14 21:00:00
17.1625,2024-09-15 03:00:00,2024-09-14 22:00:00
17.2025,2024-09-15 04:00:00,2024-09-14 23:00:00
17.4025,2024-09-15 05:00:00,2024-09-15 00:00:00
17.689999999999998,2024-09-15 06:00:00,2024-09-15 01:00:00
17.9575,2024-09-15 07:00:00,2024-09-15 02:00:00
18.392500000000002,2024-09-15 08:00:00,2024-09-15 03:00:00
18.687499999999996,2024-09-15 09:00:00,2024-09-15 04:00:00
18.847500000000004,2024-09-15 10:00:00,2024-09-15 05:00:00
17.6825,2024-09-15 11:00:00,2024-09-15 06:00:00
11.47,2024-09-15 12:00:00,2024-09-15 07:00:00
16.345,2024-09-16 01:00:00,2024-09-15 20:00:00
18.075000000000003,2024-09-16 02:00:00,2024-09-15 21:00:00
17.925,2024-09-16 03:00:00,2024-09-15 22:00:00
17.735,2024-09-16 04:00:00,2024-09-15 23:00:00
17.8175,2024-09-16 05:00:00,2024-09-16 00:00:00
18.025000000000002,2024-09-16 06:00:00,2024-09-16 01:00:00
18.3275,2024-09-16 07:00:00,2024-09-16 02:00:00
18.665,2024-09-16 08:00:00,2024-09-16 03:00:00
19.0825,2024-09-16 09:00:00,2024-09-16 04:00:00
19.91,2024-09-16 10:00:00,2024-09-16 05:00:00
18.3975,2024-09-16 11:00:00,2024-09-16 06:00:00
10.98,2024-09-16 12:00:00,2024-09-16 07:00:00
16.505000000000003,2024-09-17 01:00:00,2024-09-16 20:00:00
17.6075,2024-09-17 02:00:00,2024-09-16 21:00:00
17.3975,2024-09-17 03:00:00,2024-09-16 22:00:00
16.815,2024-09-17 04:00:00,2024-09-16 23:00:00
16.2725,2024-09-17 05:00:00,2024-09-17 00:00:00
16.615,2024-09-17 06:00:00,2024-09-17 01:00:00
17.0375,2024-09-17 07:00:00,2024-09-17 02:00:00
17.185000000000002,2024-09-17 08:00:00,2024-09-17 03:00:00
18.072499999999998,2024-09-17 09:00:00,2024-09-17 04:00:00
18.6575,2024-09-17 10:00:00,2024-09-17 05:00:00
17.915,2024-09-17 11:00:00,2024-09-17 06:00:00
11.13,2024-09-17 12:00:00,2024-09-17 07:00:00
16.71,2024-09-18 01:00:00,2024-09-17 20:00:00
18.2575,2024-09-18 02:00:00,2024-09-17 21:00:00
17.552500000000002,2024-09-18 03:00:00,2024-09-17 22:00:00
16.8475,2024-09-18 04:00:00,2024-09-17 23:00:00
15.91,2024-09-18 05:00:00,2024-09-18 00:00:00
15.35,2024-09-18 06:00:00,2024-09-18 01:00:00
16.435000000000002,2024-09-18 07:00:00,2024-09-18 02:00:00
17.017500000000002,2024-09-18 08:00:00,2024-09-18 03:00:00
17.215,2024-09-18 09:00:00,2024-09-18 04:00:00
17.9725,2024-09-18 10:00:00,2024-09-18 05:00:00
17.03,2024-09-18 11:00:00,2024-09-18 06:00:00
11.24,2024-09-18 12:00:00,2024-09-18 07:00:00
17.1025,2024-09-19 01:00:00,2024-09-18 20:00:00
18.395,2024-09-19 02:00:00,2024-09-18 21:00:00
18.25,2024-09-19 03:00:00,2024-09-18 22:00:00
17.73,2024-09-19 04:00:00,2024-09-18 23:00:00
16.9225,2024-09-19 05:00:00,2024-09-19 00:00:00
15.1975,2024-09-19 06:00:00,2024-09-19 01:00:00
14.784999999999998,2024-09-19 07:00:00,2024-09-19 02:00:00
16.0325,2024-09-19 08:00:00,2024-09-19 03:00:00
16.75,2024-09-19 09:00:00,2024-09-19 04:00:00
17.77,2024-09-19 10:00:00,2024-09-19 05:00:00
16.87,2024-09-19 11:00:00,2024-09-19 06:00:00
11.37,2024-09-19 12:00:00,2024-09-19 07:00:00
17.740000000000002,2024-09-20 01:00:00,2024-09-19 20:00:00
19.2925,2024-09-20 02:00:00,2024-09-19 21:00:00
18.924999999999997,2024-09-20 03:00:00,2024-09-19 22:00:00
18.5025,2024-09-20 04:00:00,2024-09-19 23:00:00
17.66,2024-09-20 05:00:00,2024-09-20 00:00:00
15.925,2024-09-20 06:00:00,2024-09-20 01:00:00
14.754999999999999,2024-09-20 07:00:00,2024-09-20 02:00:00
14.4475,2024-09-20 08:00:00,2024-09-20 03:00:00
15.590000000000002,2024-09-20 09:00:00,2024-09-20 04:00:00
17.1975,2024-09-20 10:00:00,2024-09-20 05:00:00
17.1275,2024-09-20 11:00:00,2024-09-20 06:00:00
11.67,2024-09-20 12:00:00,2024-09-20 07:00:00
10.55,2024-09-21 00:00:00,2024-09-20 19:00:00
18.14,2024-09-21 01:00:00,2024-09-20 20:00:00
19.695,2024-09-21 02:00:00,2024-09-20 21:00:00
19.37,2024-09-21 03:00:00,2024-09-20 22:00:00
19.04,2024-09-21 04:00:00,2024-09-20 23:00:00
18.625,2024-09-21 05:00:00,2024-09-21 00:00:00
17.4675,2024-09-21 06:00:00,2024-09-21 01:00:00
15.7125,2024-09-21 07:00:00,2024-09-21 02:00:00
14.4575,2024-09-21 08:00:00,2024-09-21 03:00:00
14.09,2024-09-21 09:00:00,2024-09-21 04:00:00
15.477500000000001,2024-09-21 10:00:00,2024-09-21 05:00:00
16.3675,2024-09-21 11:00:00,2024-09-21 06:00:00
11.65,2024-09-21 12:00:00,2024-09-21 07:00:00
10.66,2024-09-22 00:00:00,2024-09-21 19:00:00
18.134999999999998,2024-09-22 01:00:00,2024-09-21 20:00:00
20.0575,2024-09-22 02:00:00,2024-09-21 21:00:00
19.86,2024-09-22 03:00:00,2024-09-21 22:00:00
19.5325,2024-09-22 04:00:00,2024-09-21 23:00:00
19.2525,2024-09-22 05:00:00,2024-09-22 00:00:00
18.6925,2024-09-22 06:00:00,2024-09-22 01:00:00
17.6925,2024-09-22 07:00:00,2024-09-22 02:00:00
16.1175,2024-09-22 08:00:00,2024-09-22 03:00:00
15.1075,2024-09-22 09:00:00,2024-09-22 04:00:00
15.1725,2024-09-22 10:00:00,2024-09-22 05:00:00
15.5825,2024-09-22 11:00:00,2024-09-22 06:00:00
11.71,2024-09-22 12:00:00,2024-09-22 07:00:00
11.42,2024-09-23 00:00:00,2024-09-22 19:00:00
18.3925,2024-09-23 01:00:00,2024-09-22 20:00:00
19.5275,2024-09-23 02:00:00,2024-09-22 21:00:00
19.3425,2024-09-23 03:00:00,2024-09-22 22:00:00
18.5925,2024-09-23 04:00:00,2024-09-22 23:00:00
18.5475,2024-09-23 05:00:00,2024-09-23 00:00:00
18.3375,2024-09-23 06:00:00,2024-09-23 01:00:00
18.48,2024-09-23 07:00:00,2024-09-23 02:00:00
17.8825,2024-09-23 08:00:00,2024-09-23 03:00:00
17.1475,2024-09-23 09:00:00,2024-09-23 04:00:00
17.6625,2024-09-23 10:00:00,2024-09-23 05:00:00
17.080000000000002,2024-09-23 11:00:00,2024-09-23 06:00:00
12.02,2024-09-23 12:00:00,2024-09-23 07:00:00
11.13,2024-09-24 00:00:00,2024-09-23 19:00:00
18.384999999999998,2024-09-24 01:00:00,2024-09-23 20:00:00
19.935000000000002,2024-09-24 02:00:00,2024-09-23 21:00:00
20.060000000000002,2024-09-24 03:00:00,2024-09-23 22:00:00
20.017500000000002,2024-09-24 04:00:00,2024-09-23 23:00:00
19.915,2024-09-24 05:00:00,2024-09-24 00:00:00
19.384999999999998,2024-09-24 06:00:00,2024-09-24 01:00:00
19.6075,2024-09-24 07:00:00,2024-09-24 02:00:00
19.3175,2024-09-24 08:00:00,2024-09-24 03:00:00
18.455,2024-09-24 09:00:00,2024-09-24 04:00:00
16.7975,2024-09-24 10:00:00,2024-09-24 05:00:00
15.559999999999999,2024-09-24 11:00:00,2024-09-24 06:00:00
12.29,2024-09-24 12:00:00,2024-09-24 07:00:00
11.99,2024-09-25 00:00:00,2024-09-24 19:00:00
17.447499999999998,2024-09-25 01:00:00,2024-09-24 20:00:00
19.7125,2024-09-25 02:00:00,2024-09-24 21:00:00
20.03,2024-09-25 03:00:00,2024-09-24 22:00:00
19.9175,2024-09-25 04:00:00,2024-09-24 23:00:00
19.985,2024-09-25 05:00:00,2024-09-25 00:00:00
20.022499999999997,2024-09-25 06:00:00,2024-09-25 01:00:00
19.9525,2024-09-25 07:00:00,2024-09-25 02:00:00
19.86,2024-09-25 08:00:00,2024-09-25 03:00:00
19.645,2024-09-25 09:00:00,2024-09-25 04:00:00
19.092499999999998,2024-09-25 10:00:00,2024-09-25 05:00:00
16.942500000000003,2024-09-25 11:00:00,2024-09-25 06:00:00
12.48,2024-09-25 12:00:00,2024-09-25 07:00:00
12.14,2024-09-26 00:00:00,2024-09-25 19:00:00
18.7025,2024-09-26 01:00:00,2024-09-25 20:00:00
19.965,2024-09-26 02:00:00,2024-09-25 21:00:00
20.075,2024-09-26 03:00:00,2024-09-25 22:00:00
20.1525,2024-09-26 04:00:00,2024-09-25 23:00:00
20.19,2024-09-26 05:00:00,2024-09-26 00:00:00
20.215000000000003,2024-09-26 06:00:00,2024-09-26 01:00:00
20.167499999999997,2024-09-26 07:00:00,2024-09-26 02:00:00
20.1175,2024-09-26 08:00:00,2024-09-26 03:00:00
20.0225,2024-09-26 09:00:00,2024-09-26 04:00:00
19.8125,2024-09-26 10:00:00,2024-09-26 05:00:00
18.5075,2024-09-26 11:00:00,2024-09-26 06:00:00
12.74,2024-09-26 12:00:00,2024-09-26 07:00:00
12.47,2024-09-27 00:00:00,2024-09-26 19:00:00
18.75,2024-09-27 01:00:00,2024-09-26 20:00:00
19.915,2024-09-27 02:00:00,2024-09-26 21:00:00
20.0525,2024-09-27 03:00:00,2024-09-26 22:00:00
20.1325,2024-09-27 04:00:00,2024-09-26 23:00:00
20.1725,2024-09-27 05:00:00,2024-09-27 00:00:00
20.1675,2024-09-27 06:00:00,2024-09-27 01:00:00
20.18,2024-09-27 07:00:00,2024-09-27 02:00:00
20.1475,2024-09-27 08:00:00,2024-09-27 03:00:00
20.11,2024-09-27 09:00:00,2024-09-27 04:00:00
19.9925,2024-09-27 10:00:00,2024-09-27 05:00:00
18.9075,2024-09-27 11:00:00,2024-09-27 06:00:00
12.78,2024-09-27 12:00:00,2024-09-27 07:00:00
12.81,2024-09-28 00:00:00,2024-09-27 19:00:00
18.9075,2024-09-28 01:00:00,2024-09-27 20:00:00
19.9625,2024-09-28 02:00:00,2024-09-27 21:00:00
20.042499999999997,2024-09-28 03:00:00,2024-09-27 22:00:00
20.1,2024-09-28 04:00:00,2024-09-27 23:00:00
20.1575,2024-09-28 05:00:00,2024-09-28 00:00:00
20.1875,2024-09-28 06:00:00,2024-09-28 01:00:00
20.220000000000002,2024-09-28 07:00:00,2024-09-28 02:00:00
20.242499999999996,2024-09-28 08:00:00,2024-09-28 03:00:00
20.207500000000003,2024-09-28 09:00:00,2024-09-28 04:00:00
