nsb,Timestamp_UTC,site,lat,lon,elev,d2m,t2m,sp,hcc,mcc,lcc,sun_alt,sun_az,moon_alt,moon_az
12.1,2024-09-25 00:00:00,BC01,30.15,-98.533,1822,293.70996,302.75134,96024.06,0.3371582,0.5479126,0.030059814,5.082759493633239,265.91905989814603,-31.26584361754944,349.8645861744646
18.95,2024-09-25 01:00:00,BC01,30.15,-98.533,1822,294.40283,301.7334,96052.56,0.4836731,0.3466797,0.021270752,-7.889666455377387,273.4714307599334,-31.8893714053514,4.580292912201563
21.0175,2024-09-25 02:00:00,BC01,30.15,-98.533,1822,294.27832,300.19983,96099.875,0.6128845,0.3755188,0.007171631,-20.75350778236202,281.4569000547659,-29.38568036879544,18.8845100949641
21.025,2024-09-25 03:00:00,BC01,30.15,-98.533,1822,293.73267,299.23132,96150.875,0.011352539,0.33016968,0.06726074,-33.220484292453044,290.8546553283698,-24.10457264346032,31.66616872816953
20.915,2024-09-25 04:00:00,BC01,30.15,-98.533,1822,293.67676,298.26453,96212.69,0.14303589,0.5475464,0.23309326,-44.79929728721593,303.2005452429815,-16.633963943710476,42.49099552840077
20.85,2024-09-25 05:00:00,BC01,30.15,-98.533,1822,293.0692,296.07495,96212.875,0.014282227,0.31170654,0.0014038086,-54.484783401660856,321.0417173084152,-7.555898829716276,51.47521701975685
20.815,2024-09-25 06:00:00,BC01,30.15,-98.533,1822,292.93372,295.9353,96176.375,0.0,0.18780518,0.0,-60.27631846169459,346.960761816199,2.6688690494995124,58.96566634197746
20.685,2024-09-25 07:00:00,BC01,30.15,-98.533,1822,293.04333,295.94562,96136.06,0.0,0.12878418,0.0,-59.80506829454237,17.250503068873947,13.709609487601456,65.33576869751813
20.5975,2024-09-25 08:00:00,BC01,30.15,-98.533,1822,292.938,295.43127,96123.75,0.0,0.06732178,0.0,-53.31475827227151,42.03090541385568,25.335662309937685,70.91615911610437
20.395,2024-09-25 09:00:00,BC01,30.15,-98.533,1822,293.12952,295.242,96130.44,0.0,0.0,0.0,-43.2765727410478,58.92340347814195,37.38405009228276,75.99979171877199
19.63,2024-09-25 10:00:00,BC01,30.15,-98.533,1822,292.3911,294.52405,96092.44,0.0,0.079711914,0.0,-31.536289641917744,70.74250695896743,49.73435441967708,80.89766114595382
17.725,2024-09-25 11:00:00,BC01,30.15,-98.533,1822,292.65015,294.49,96092.19,0.0014038086,0.055755615,0.0,-19.00008754421466,79.88376541544565,62.28923191992733,86.12067618910346
13.14,2024-09-25 12:00:00,BC01,30.15,-98.533,1822,292.9065,294.48553,96116.81,0.016967773,0.04562378,0.0,-6.118564503589039,87.7779094580957,74.94536024450322,93.40585589142891
,2024-09-25 13:00:00,BC01,30.15,-98.533,1822,293.50842,295.71973,96144.69,0.0027770996,0.092559814,0.0,6.832779183136648,95.36237006166766,87.05139160406164,133.3015400212145
,2024-09-25 14:00:00,BC01,30.15,-98.533,1822,294.6825,299.12195,96203.875,0.0,0.16268921,0.0,19.61612894029735,103.44478603511432,79.10486456718716,261.8623831639673
,2024-09-25 15:00:00,BC01,30.15,-98.533,1822,294.53955,300.60388,96241.19,0.0,0.07446289,0.0,31.928443316922884,112.99349431545215,66.43639332303371,271.3690603950432
,2024-09-25 16:00:00,BC01,30.15,-98.533,1822,293.86768,301.57288,96265.19,0.0,0.038604736,0.0,43.25303150897349,125.47412301196402,53.7970564358756,276.920556651707
,2024-09-25 17:00:00,BC01,30.15,-98.533,1822,293.0121,302.86646,96253.5,0.0,0.0,0.0,52.57320041018654,143.14066281704643,41.31380806138655,281.82708110956906
,2024-09-25 18:00:00,BC01,30.15,-98.533,1822,292.04724,303.3733,96226.375,0.0,0.0,0.0,58.01107015640547,167.89159396218832,29.079248215060243,286.78432641407943
,2024-09-25 19:00:00,BC01,30.15,-98.533,1822,290.95276,303.3828,96198.56,0.0,0.0,0.0,57.52103791371472,196.20804120782304,17.201727745019955,292.13802707622983
,2024-09-25 20:00:00,BC01,30.15,-98.533,1822,289.8806,303.4546,96127.125,0.0,0.0,0.0014038086,51.32903452117611,219.8840414708604,5.824923842018654,298.18191978113896
,2024-09-25 21:00:00,BC01,30.15,-98.533,1822,289.25183,303.23535,96094.31,0.0,0.0,0.0,41.59817039880551,236.5751977331012,-4.848757430303947,305.24047977475595
,2024-09-25 22:00:00,BC01,30.15,-98.533,1822,288.36414,302.01245,96132.94,0.0,0.0,0.0,30.067055561490108,248.46735968544724,-14.52596674174342,313.6951557085383
,2024-09-25 23:00:00,BC01,30.15,-98.533,1822,287.70972,300.9176,96152.125,0.0,0.0,0.0,17.648591327403917,257.6966609839117,-22.784907106046777,323.9511804972354
11.53,2024-09-26 00:00:00,BC01,30.15,-98.533,1822,287.56946,298.97852,96175.31,0.0,0.0,0.0,4.81150181659403,265.6255902325967,-29.05748776427104,336.282255071954
19.045,2024-09-26 01:00:00,BC01,30.15,-98.533,1822,288.13916,298.03198,96233.31,0.0,0.0,0.0,-8.160367319398212,273.1756593765568,-32.6967203088926,350.5038635359883
20.945,2024-09-26 02:00:00,BC01,30.15,-98.533,1822,287.5116,295.46692,96267.06,0.0,0.0,0.0,-21.032731317078174,281.1521160773282,-33.19812382399246,5.674982076389947
20.98,2024-09-26 03:00:00,BC01,30.15,-98.533,1822,287.604,294.82324,96292.25,0.0,0.0,0.0,-33.518861454619376,290.5378381188783,-30.48004379053229,20.346196236224056
21.0725,2024-09-26 04:00:00,BC01,30.15,-98.533,1822,287.59924,294.15564,96331.94,0.0,0.0,0.0,-45.129770111428286,302.8851040134639,-24.937030630993487,33.35552876559072
21.0825,2024-09-26 05:00:00,BC01,30.15,-98.533,1822,287.35168,292.63684,96326.0,0.0,0.0,0.0,-54.858031994645096,320.79898675140083,-17.200357242107394,44.30238264939376
21.1175,2024-09-26 06:00:00,BC01,30.15,-98.533,1822,287.04517,291.964,96307.5,0.0,0.0,0.0,-60.6749905281734,346.9774451208895,-7.875288280877354,53.36481972545961
21.0,2024-09-26 07:00:00,BC01,30.15,-98.533,1822,286.98535,291.46057,96283.31,0.0,0.0,0.0,-60.15895066504136,17.617821480655877,2.570712459684916,60.94193237303515
20.9,2024-09-26 08:00:00,BC01,30.15,-98.533,1822,286.6537,290.323,96270.125,0.0,0.0,0.0,-53.58156538306446,42.52846629544219,13.807811996084885,67.44815380584996
20.7775,2024-09-26 09:00:00,BC01,30.15,-98.533,1822,286.57593,289.9729,96244.375,0.0,0.0,0.0,-43.47370394829068,59.40022723906076,25.607921268754534,73.25784577961537
20.59,2024-09-26 10:00:00,BC01,30.15,-98.533,1822,286.34265,289.5083,96238.94,0.0,0.0,0.0,-31.690454193059956,71.17429397570488,37.8089645999143,78.73490057796523
19.14,2024-09-26 11:00:00,BC01,30.15,-98.533,1822,286.52515,289.8629,96253.375,0.0,0.0,0.0,-19.130982514232205,80.28223855585972,50.28612698953968,84.34668018629964
13.37,2024-09-26 12:00:00,BC01,30.15,-98.533,1822,286.6112,290.02673,96279.94,0.0,0.0,0.0,-6.240362951932688,88.15977494845156,62.92109572655249,91.0593956836513
,2024-09-26 13:00:00,BC01,30.15,-98.533,1822,286.8026,290.2782,96306.44,0.0,0.0,0.0,6.7083182052141135,95.74380447574646,75.5022583784866,102.69075031881631
,2024-09-26 14:00:00,BC01,30.15,-98.533,1822,287.60565,293.21033,96368.875,0.0,0.0,0.0,19.477068306800625,103.84128976928932,85.6656869956389,167.1505888473577
,2024-09-26 15:00:00,BC01,30.15,-98.533,1822,287.88507,295.39868,96407.44,0.0,0.0,0.0,31.76018206392517,113.41897145295948,77.20827878089906,253.4036579641434
,2024-09-26 16:00:00,BC01,30.15,-98.533,1822,287.42236,297.4203,96412.875,0.0,0.0,0.0,43.03588290410086,125.93236341486956,64.63640064591968,266.7318719533396
,2024-09-26 17:00:00,BC01,30.15,-98.533,1822,286.80005,299.49683,96390.75,0.0,0.0,0.0,52.28376039911572,143.59027250029365,51.916868292752106,273.726888744447
,2024-09-26 18:00:00,BC01,30.15,-98.533,1822,286.1776,300.3761,96346.375,0.0,0.0,0.0,57.64328817379643,168.1804731984397,39.30173937370787,279.3634592720246
,2024-09-26 19:00:00,BC01,30.15,-98.533,1822,285.8427,301.1057,96282.69,0.0,0.0,0.0,57.122553373536846,196.1874138001945,26.90840934367461,284.76219649738505
,2024-09-26 20:00:00,BC01,30.15,-98.533,1822,285.1449,301.9475,96167.31,0.0,0.0,0.0,50.95748400943911,219.65386214965076,14.852938931199626,290.42612222188404
,2024-09-26 21:00:00,BC01,30.15,-98.533,1822,284.81268,302.339,96111.19,0.0,0.0,0.0,41.26678132220358,236.27972669099023,3.2834008881560868,296.7310340751605
,2024-09-26 22:00:00,BC01,30.15,-98.533,1822,284.21246,301.91443,96016.31,0.0,0.0,0.0,29.76690848492656,248.164756339552,-7.590913776169914,304.0647170456268
,2024-09-26 23:00:00,BC01,30.15,-98.533,1822,284.24127,301.29797,96003.125,0.0,0.0,0.0,17.368210641350796,257.3996095023204,-17.46086609014506,312.87763224455443
11.84,2024-09-27 00:00:00,BC01,30.15,-98.533,1822,283.87726,299.5465,96032.5,0.0,0.0,0.0,4.540925005794605,265.3319677613168,-25.87040934974889,323.6577831619998
19.12,2024-09-27 01:00:00,BC01,30.15,-98.533,1822,284.38678,297.84888,96045.44,0.0,0.0,0.0,-8.430040365387608,272.8791020908965,-32.18953619558901,336.7489353515796
20.9,2024-09-27 02:00:00,BC01,30.15,-98.533,1822,284.70203,295.03406,96086.75,0.0,0.0,0.0,-21.31060233328288,280.84575755225654,-35.692002728715174,351.9346561679723
20.96,2024-09-27 03:00:00,BC01,30.15,-98.533,1822,284.4107,293.15076,96129.125,0.0,0.0,0.0,-33.8156429773457,290.2182836344729,-35.8315324923698,8.060235418683753
21.0325,2024-09-27 04:00:00,BC01,30.15,-98.533,1822,284.60107,291.93115,96148.875,0.0,0.0,0.0,-45.45864111280434,302.5652041807412,-32.58000476920308,23.413960195596623
21.0225,2024-09-27 05:00:00,BC01,30.15,-98.533,1822,284.40765,290.2765,96152.56,0.0,0.0,0.0,-55.23020706805194,320.5504864953804,-26.44697470236772,36.76536866125583
21.005,2024-09-27 06:00:00,BC01,30.15,-98.533,1822,283.98407,290.1704,96128.69,0.0,0.0,0.0,-61.07338375194998,346.99273717422693,-18.15488661881832,47.83199303344696
21.0,2024-09-27 07:00:00,BC01,30.15,-98.533,1822,283.37982,291.88293,96098.875,0.0,0.0,0.0,-60.51193804732651,17.99127327844706,-8.346821782769267,56.93893247339289
20.95,2024-09-27 08:00:00,BC01,30.15,-98.533,1822,283.4809,290.11597,96096.94,0.0,0.0,0.0,-53.8467369408151,43.0309554806236,2.5059157042857203,64.58963399992065
20.9075,2024-09-27 09:00:00,BC01,30.15,-98.533,1822,283.48315,288.1698,96061.94,0.0,0.0,0.0,-43.66945676123528,59.87919195625312,14.081226996680346,71.27103254487834
20.7775,2024-09-27 10:00:00,BC01,30.15,-98.533,1822,283.55505,287.3684,96020.44,0.0,0.0,0.0,-31.84385335988597,71.60677435323828,26.157993443274712,77.43212578336438
19.5825,2024-09-27 11:00:00,BC01,30.15,-98.533,1822,283.5504,287.17395,96052.69,0.0,0.0,0.0,-19.26174930412892,80.68071824950363,38.57320310583084,83.56185490485305
13.44,2024-09-27 12:00:00,BC01,30.15,-98.533,1822,283.61255,286.99915,96091.56,0.0,0.0,0.0,-6.362631205772773,88.54123634986136,51.182204470076094,90.41314027535616
,2024-09-27 13:00:00,BC01,30.15,-98.533,1822,284.0556,288.00818,96125.0,0.0,0.0,0.0,6.5828221922244925,96.1244497489663,63.787489188315256,99.79924257397874
,2024-09-27 14:00:00,BC01,30.15,-98.533,1822,285.6253,293.0985,96166.625,0.0,0.0,0.0,19.336430083524583,104.23644843208731,75.78463107955245,119.1459737618043
,2024-09-27 15:00:00,BC01,30.15,-98.533,1822,286.2013,296.81677,96212.31,0.0,0.0,0.0,31.5898485237918,113.84209095940048,82.15660885176094,188.87816231717755
,2024-09-27 16:00:00,BC01,30.15,-98.533,1822,286.316,299.11816,96233.625,0.0,0.0,0.0,42.81636055423461,126.38629521963588,73.59209517407261,244.8844966599036
,2024-09-27 17:00:00,BC01,30.15,-98.533,1822,285.45245,302.2804,96232.69,0.0,0.0,0.0,51.99227771406029,144.03257626632916,61.30699807547618,260.9050763549903
,2024-09-27 18:00:00,BC01,30.15,-98.533,1822,285.0722,303.14203,96158.75,0.0,0.0,0.0,57.274844254239845,168.46176250017635,48.576058119670186,269.48783150236073
,2024-09-27 19:00:00,BC01,30.15,-98.533,1822,284.77612,303.68683,96099.81,0.0,0.0,0.0,56.724447334614375,196.165596465488,35.845309144676605,276.03389618772485
,2024-09-27 20:00:00,BC01,30.15,-98.533,1822,284.26764,304.8935,96003.25,0.0,0.0,0.0,50.58615071440207,219.42620755374853,23.285110453558463,282.0190862813941
,2024-09-27 21:00:00,BC01,30.15,-98.533,1822,284.07208,305.0453,95967.56,0.0,0.0,0.0,40.935451808864194,235.98650684004065,11.030648437701808,288.1156906254719
,2024-09-27 22:00:00,BC01,30.15,-98.533,1822,285.1355,304.69244,95900.56,0.0,0.0,0.0,29.46695475166716,247.86345111140727,-0.759350238330492,294.8025204477062
,2024-09-27 23:00:00,BC01,30.15,-98.533,1822,285.1255,304.36053,95896.875,0.0,0.0,0.0,17.08830627498431,257.10307127800974,-11.862325827048446,302.55806039674815
12.19,2024-09-28 00:00:00,BC01,30.15,-98.533,1822,285.06104,302.5797,95898.125,0.0,0.0,0.0,4.271161349841677,265.0382212288695,-21.941782307193755,311.9415939451418
19.2575,2024-09-28 01:00:00,BC01,30.15,-98.533,1822,286.42603,298.7959,95965.44,0.0,0.0,0.0,-8.69855191590301,272.5817899339941,-30.483336565602134,323.5775974916713
20.9025,2024-09-28 02:00:00,BC01,30.15,-98.533,1822,286.1842,296.36304,96096.81,0.0,0.0,0.0,-21.586982154929625,280.5378513074794,-36.752131023117904,337.91734774477976
20.945,2024-09-28 03:00:00,BC01,30.15,-98.533,1822,285.88513,295.40735,96169.25,0.0,0.0,0.0,-34.1106810946165,289.8959989850632,-39.895894252637525,354.64072149452204
20.9825,2024-09-28 04:00:00,BC01,30.15,-98.533,1822,285.72638,294.49023,96266.75,0.0,0.0,0.0,-45.7857515568466,302.2407896922201,-39.33201229765769,12.1551576164833
21.02,2024-09-28 05:00:00,BC01,30.15,-98.533,1822,285.6551,292.3977,96249.0,0.0,0.0,0.0,-55.60115340565757,320.2960204871633,-35.170921762380765,28.327983852623365
21.05,2024-09-28 06:00:00,BC01,30.15,-98.533,1822,285.40338,293.15564,96273.375,0.0,0.0,0.0,-61.471383496208375,347.0064500303613,-28.125909953182788,41.9400649949672
21.1275,2024-09-28 07:00:00,BC01,30.15,-98.533,1822,284.97485,294.23193,96237.0,0.0,0.0,0.0,-60.86393518441995,18.3708439898099,-19.040990068794517,52.982682296964896
21.1775,2024-09-28 08:00:00,BC01,30.15,-98.533,1822,285.14893,291.3319,96225.44,0.0,0.0,0.0,-54.11021380624959,43.53823471557807,-8.588100572334701,62.01815239696889
21.11,2024-09-28 09:00:00,BC01,30.15,-98.533,1822,285.05463,289.7268,96210.31,0.0,0.0,0.0,-43.86381495808872,60.36012943953413,2.774176455246243,69.68738560288759
20.975,2024-09-28 10:00:00,BC01,30.15,-98.533,1822,284.6018,288.8661,96212.31,0.0,0.0,0.0,-31.996494562940136,72.03979894731181,14.742482321827875,76.56494122235326
19.725,2024-09-28 11:00:00,BC01,30.15,-98.533,1822,284.58167,288.5481,96277.125,0.0,0.0,0.0,-19.39240532052159,81.0790716634574,27.10459556370011,83.19731092678124
13.6,2024-09-28 12:00:00,BC01,30.15,-98.533,1822,284.51086,288.13293,96304.06,0.0,0.0,0.0,-6.48538856092925,88.92216740326454,39.68530460103757,90.25320673739948
,2024-09-28 13:00:00,BC01,30.15,-98.533,1822,284.5475,288.70776,96350.375,0.0,0.0,0.0,6.4562761136966245,96.50417704976444,52.28056385280845,98.90905600333696
,2024-09-28 14:00:00,BC01,30.15,-98.533,1822,286.19202,294.35315,96411.25,0.0,0.0,0.0,19.194210312607325,104.63012229658122,64.4839789248499,112.17118437542965
,2024-09-28 15:00:00,BC01,30.15,-98.533,1822,286.55615,297.5558,96480.69,0.0,0.0,0.0,31.417459720523503,114.26269705546744,74.81325345677925,140.56347038375677
,2024-09-28 16:00:00,BC01,30.15,-98.533,1822,286.0902,299.95776,96508.125,0.0,0.0,0.0,42.594517313794285,126.8357607281855,76.98232546105332,200.1881767925694
,2024-09-28 17:00:00,BC01,30.15,-98.533,1822,284.69794,302.23962,96509.75,0.0,0.0,0.0,51.69885203562541,144.467495340246,68.31926052493618,239.1737221204174
,2024-09-28 18:00:00,BC01,30.15,-98.533,1822,283.99005,303.2318,96469.19,0.0,0.0,0.0,56.90585687054203,168.73551644787486,56.38985084228188,255.59950523990577
,2024-09-28 19:00:00,BC01,30.15,-98.533,1822,283.89746,303.98022,96401.5,0.0,0.0,0.0,56.32683728330174,196.14251920712007,43.74114547060483,265.22483997923507
,2024-09-28 20:00:00,BC01,30.15,-98.533,1822,283.81006,304.80103,96310.31,0.0,0.0,0.0,50.215171601975975,219.20096933883363,30.957418340088548,272.5295920473732
,2024-09-28 21:00:00,BC01,30.15,-98.533,1822,283.82257,305.08508,96253.0,0.0,0.0,0.0,40.6043233628262,235.6954976608778,18.270463167060004,279.06389192637994
,2024-09-28 22:00:00,BC01,30.15,-98.533,1822,283.2871,304.55212,96168.69,0.0,0.0,0.0,29.167331284670126,247.5634463992757,5.842247407724029,285.6027885439662
,2024-09-28 23:00:00,BC01,30.15,-98.533,1822,283.04834,303.80054,96193.5,0.0,0.0,0.0,16.809010658355813,256.8070679908972,-6.152394291445535,292.7178146269067
12.57,2024-09-29 00:00:00,BC01,30.15,-98.533,1822,282.80762,303.03027,96225.375,0.0,0.0,0.0,4.002341343713601,264.7443808314015,-17.47116619842212,300.99535896815087
19.4075,2024-09-29 01:00:00,BC01,30.15,-98.533,1822,283.4746,299.27197,96285.44,0.0,0.0,0.0,-8.965770225093854,272.2837561111993,-27.736774819798296,311.1491126320054
20.9175,2024-09-29 02:00:00,BC01,30.15,-98.533,1822,283.713,296.44568,96330.75,0.0,0.0,0.0,-21.861734067539384,280.2284273797541,-36.34498752274933,324.014484850928
20.9975,2024-09-29 03:00:00,BC01,30.15,-98.533,1822,284.02173,294.81238,96423.125,0.0,0.0,0.0,-34.40382975966709,289.57099586733733,-42.39659611253664,340.1939368852667
21.06,2024-09-29 04:00:00,BC01,30.15,-98.533,1822,284.39343,294.16028,96443.625,0.0,0.0,0.0,-46.11094359641071,301.91180982873425,-44.85890247994483,359.09339305852546
21.13,2024-09-29 05:00:00,BC01,30.15,-98.533,1822,284.26416,293.62134,96447.25,0.0,0.0,0.0,-55.970715319588656,320.0353930098396,-43.16487399173188,18.29632881753846
21.1375,2024-09-29 06:00:00,BC01,30.15,-98.533,1822,284.1267,294.64734,96447.31,0.0,0.0,0.0,-61.86887496995711,347.0183903867554,-37.71449741077336,35.15237558201816
21.13,2024-09-29 07:00:00,BC01,30.15,-98.533,1822,283.82886,292.8634,96427.75,0.0,0.0,0.0,-61.21484714088236,18.75651822369593,-29.50988521738516,48.72544192407699
21.1525,2024-09-29 08:00:00,BC01,30.15,-98.533,1822,283.37158,289.8982,96416.19,0.0,0.0,0.0,-54.37193807855164,44.05016142102006,-19.502444692494898,59.49150048218833
21.1375,2024-09-29 09:00:00,BC01,30.15,-98.533,1822,283.05884,289.3175,96367.19,0.0,0.0,0.0,-44.0567632382548,60.84286988262295,-8.354193190535572,68.30409083271495
21.0125,2024-09-29 10:00:00,BC01,30.15,-98.533,1822,281.71863,288.56287,96379.06,0.0,0.0,0.0,-32.14838520349895,72.47321843252976,3.514704460623473,75.93695242302829
19.7925,2024-09-29 11:00:00,BC01,30.15,-98.533,1822,281.81604,288.55188,96395.94,0.0,0.0,0.0,-19.52296705733788,81.47716619542764,15.828755892631255,83.04731506604881
13.76,2024-09-29 12:00:00,BC01,30.15,-98.533,1822,281.94128,288.07666,96424.375,0.0,0.0,0.0,-6.608652616140573,89.3024422257806,28.37869060695725,90.29390761053055
,2024-09-29 13:00:00,BC01,30.15,-98.533,1822,282.73767,288.7931,96458.125,0.0,0.0,0.0,6.328667369505453,96.88285813117362,40.95060059276916,98.57399718983564
,2024-09-29 14:00:00,BC01,30.15,-98.533,1822,284.62195,293.6095,96524.19,0.0,0.0,0.0,19.05040819346012,105.02217276420234,53.20956379295382,109.58272085461029
,2024-09-29 15:00:00,BC01,30.15,-98.533,1822,285.3764,296.9519,96551.06,0.0,0.0,0.0,31.24303651032561,114.68063647031664,64.34992748429289,127.42317288008542
,2024-09-29 16:00:00,BC01,30.15,-98.533,1822,285.68243,299.12915,96582.31,0.0,0.0,0.0,42.37041012821276,127.2806077249506,71.82727648486515,161.3167787523437
,2024-09-29 17:00:00,BC01,30.15,-98.533,1822,284.99072,302.21606,96567.0,0.0,0.0,0.0,51.40358601291853,144.89495913081993,70.59972454418278,207.0572033095688
,2024-09-29 18:00:00,BC01,30.15,-98.533,1822,284.40076,303.7738,96502.81,0.0,0.0,0.0,56.53644554580284,169.00179287224358,61.763973234426494,236.0406357289197
,2024-09-29 19:00:00,BC01,30.15,-98.533,1822,283.65918,304.41064,96423.69,0.0,0.0,0.0,55.92984092288606,196.1181176768679,50.136231332152,251.51701229176243
,2024-09-29 20:00:00,BC01,30.15,-98.533,1822,282.735,305.23022,96339.75,0.0,0.0,0.0,49.84468292563088,218.97804354777355,37.62686554180356,261.5083334501612
,2024-09-29 21:00:00,BC01,30.15,-98.533,1822,282.06458,305.4651,96261.0,0.0,0.0,0.0,40.27353676987978,235.40665988971432,24.855924648649356,269.2688820257321
,2024-09-29 22:00:00,BC01,30.15,-98.533,1822,281.0105,304.90625,96198.75,0.0,0.0,0.0,28.868174386935028,247.26474531064557,12.09905969368542,276.2043273632299
,2024-09-29 23:00:00,BC01,30.15,-98.533,1822,280.86035,304.40417,96237.94,0.0,0.0,0.0,16.530455556148986,256.51162239124005,-0.4569881829901174,283.114569569317
12.89,2024-09-30 00:00:00,BC01,30.15,-98.533,1822,281.81543,301.7771,96231.06,0.0,0.0,0.0,3.7345946928590616,264.45047843610666,-12.620103003129936,290.6441621601356
19.555,2024-09-30 01:00:00,BC01,30.15,-98.533,1822,282.47583,299.09546,96282.44,0.0,0.0,0.0,-9.231564515926628,271.98503623270034,-24.123866219301288,299.50598934154067
20.965,2024-09-30 02:00:00,BC01,30.15,-98.533,1822,282.34656,295.6626,96313.06,0.0,0.0,0.0,-22.13472242037524,279.9175192159894,-34.535387779707605,310.63499817112336
20.99,2024-09-30 03:00:00,BC01,30.15,-98.533,1822,282.33484,294.84985,96388.56,0.0,0.0,0.0,-34.69494383636895,289.243290712811,-43.11693324478991,325.20036040287954
21.0375,2024-09-30 04:00:00,BC01,30.15,-98.533,1822,282.71387,293.17712,96393.44,0.0,0.0,0.0,-46.43405957169268,301.57821927284067,-48.71566482467239,344.0064399311144
21.1275,2024-09-30 05:00:00,BC01,30.15,-98.533,1822,283.12622,291.20166,96390.69,0.0,0.0,0.0,-56.338736064709856,319.7684082887151,-50.06310527300965,5.77857210399173
21.1625,2024-09-30 06:00:00,BC01,30.15,-98.533,1822,283.6814,290.9585,96377.69,0.0,0.0,0.0,-62.265742942543135,347.02835799996694,-46.76380817973188,26.663039977809195
21.205,2024-09-30 07:00:00,BC01,30.15,-98.533,1822,284.2151,290.74622,96372.56,0.0,0.0,0.0,-61.5645794732628,19.148278157788265,-39.72621953189814,43.700113702344936
21.215,2024-09-30 08:00:00,BC01,30.15,-98.533,1822,284.45337,290.37134,96361.94,0.0,0.0,0.0,-54.63185354783317,44.5665877751494,-30.26003512545824,56.76271497738173
21.1875,2024-09-30 09:00:00,BC01,30.15,-98.533,1822,284.28662,290.1112,96319.125,0.0,0.0,0.0,-44.248287730162346,61.327241476835546,-19.34316457089394,66.97176769013518
21.0725,2024-09-30 10:00:00,BC01,30.15,-98.533,1822,284.02588,292.77893,96350.75,0.0,0.0,0.0,-32.299533175730495,72.9068831137269,-7.570217972518389,75.43664926116344
19.875,2024-09-30 11:00:00,BC01,30.15,-98.533,1822,284.09204,292.7495,96368.125,0.0,0.0,0.0,-19.65345059925757,81.874869375907,4.698878718880029,83.01627697047556
13.94,2024-09-30 12:00:00,BC01,30.15,-98.533,1822,283.9712,292.57605,96394.56,0.0,0.0,0.0,-6.732439761546124,89.68193526448611,17.215979271961803,90.43014368758904
,2024-09-30 13:00:00,BC01,30.15,-98.533,1822,284.35327,292.1178,96451.06,0.0,0.0,0.0,6.199985315959967,97.26036531997448,29.756892693075148,98.45426343194536
,2024-09-30 14:00:00,BC01,30.15,-98.533,1822,286.91382,294.83374,96496.31,0.0,0.0,0.0,18.905025614340797,105.41246238304356,42.02636561391829,108.2318917504785
,2024-09-30 15:00:00,BC01,30.15,-98.533,1822,290.28113,300.62976,96541.44,0.0,0.0,0.0,31.0666030961984,115.09575847271856,53.46869049350338,121.9048622230069
,2024-09-30 16:00:00,BC01,30.15,-98.533,1822,289.09045,301.47302,96544.56,0.0,0.0,0.0,42.14409949592158,127.72068941418507,62.76068031403066,143.67804878771602
,2024-09-30 17:00:00,BC01,30.15,-98.533,1822,288.0036,302.95508,96509.56,0.0,0.0,0.0,51.10658468347832,145.3149047579665,66.93332661325252,177.30364150150317
,2024-09-30 18:00:00,BC01,30.15,-98.533,1822,287.39764,303.55774,96443.31,0.0,0.0,0.0,56.16673036482796,169.26065215027438,63.38200097649672,211.74777928870304
,2024-09-30 19:00:00,BC01,30.15,-98.533,1822,286.7738,304.6194,96346.56,0.0,0.0,0.0,55.53357579762778,196.09233226712232,54.35225025319157,234.4800568875623
,2024-09-30 20:00:00,BC01,30.15,-98.533,1822,285.9594,305.61353,96272.0,0.0,0.0,0.0,49.4748199337504,218.75732986106735,42.94705003646735,248.5806425852057
,2024-09-30 21:00:00,BC01,30.15,-98.533,1822,285.64154,305.81055,96204.875,0.0,0.0,0.0,39.94323181496989,235.1199549158464,30.596791757897364,258.4556724052925
,2024-09-30 22:00:00,BC01,30.15,-98.533,1822,284.20886,306.00647,96171.375,0.0,0.0,0.0,28.569619456097964,246.96735107643408,17.888407544709523,266.37837989447803
,2024-09-30 23:00:00,BC01,30.15,-98.533,1822,283.95178,305.75415,96188.44,0.0,0.0,0.0,16.252771773328103,256.2167577257243,5.115123127680024,273.5357786767144
13.2,2024-10-01 00:00:00,BC01,30.15,-98.533,1822,286.42566,302.04358,96212.625,0.0,0.0,0.0,3.4680500041526594,264.15654703639154,-7.520788158404398,280.7059395183947
19.605,2024-10-01 01:00:00,BC01,30.15,-98.533,1822,284.82178,300.66418,96260.75,0.0,0.0,0.0,-9.495805249842707,271.6856678750174,-19.813620383546247,288.5956049003042
20.895,2024-10-01 02:00:00,BC01,30.15,-98.533,1822,285.02002,298.08557,96331.25,0.0,0.0,0.0,-22.40581286762864,279.6051633621927,-31.471932617738407,298.0763541190797
20.9,2024-10-01 03:00:00,BC01,30.15,-98.533,1822,285.16772,296.57983,96393.69,0.0,0.0,0.0,-34.983879317105,288.9129045613462,-41.99146496904692,310.41676035028667
20.9575,2024-10-01 04:00:00,BC01,30.15,-98.533,1822,285.64697,295.35632,96448.06,0.0,0.0,0.0,-46.75494218484236,301.2399782798093,-50.43666802143938,327.3456781210281
21.0775,2024-10-01 05:00:00,BC01,30.15,-98.533,1822,286.35645,293.71973,96476.25,0.0,0.0,0.0,-56.70505788390032,319.4948707800885,-55.25891402712362,349.9023173061963
21.1425,2024-10-01 06:00:00,BC01,30.15,-98.533,1822,286.07422,295.39514,96502.0,0.0,0.0,0.0,-62.66187169199953,347.0361452957571,-54.936117785309335,15.156506107321382
