nsb,Timestamp_UTC,site,lat,lon,elev,sun_alt,sun_az,moon_alt,moon_az
21.76,2022-03-24 01:00:00,UBD,35.983,-93.383,758,-7.297101260998216,277.01099096976867,-65.00563040314904,71.72769841828179
22.5725,2022-03-24 02:00:00,UBD,35.983,-93.383,758,-19.163890905583806,286.45443824805596,-53.823972729711016,84.39750400165022
22.855,2022-03-24 03:00:00,UBD,35.983,-93.383,758,-30.410907306344072,297.4161867307145,-42.37842312643026,93.27555365097702
23.025,2022-03-24 04:00:00,UBD,35.983,-93.383,758,-40.44017898257405,311.1572349757045,-30.988575162059586,100.83141809994547
22.865,2022-03-24 05:00:00,UBD,35.983,-93.383,758,-48.237941993878685,329.16062914842337,-19.84506770761213,108.07799637106567
22.6475,2022-03-24 06:00:00,UBD,35.983,-93.383,758,-52.311625249106555,351.859515467763,-9.133973940935032,115.59693011398154
21.3075,2022-03-24 07:00:00,UBD,35.983,-93.383,758,-51.429127244946464,16.223468503120728,0.9132125738581918,123.83571078002261
20.95,2022-03-24 08:00:00,UBD,35.983,-93.383,758,-45.89163025984013,37.43417400439999,9.983822643442217,133.2012667640648
,2022-03-24 09:00:00,UBD,35.983,-93.383,758,-37.174744882614235,53.815739757501,17.656389016792126,144.04860133136245
,2022-03-24 10:00:00,UBD,35.983,-93.383,758,-26.63161272087054,66.4260470458365,23.40232150162114,156.55776075039554
,2022-03-24 11:00:00,UBD,35.983,-93.383,758,-15.109274394122231,76.7274142352767,26.663828112331014,170.50900306930538
,2022-03-24 12:00:00,UBD,35.983,-93.383,758,-3.109841524278173,85.85764978439546,27.03747885195222,185.1315434991529
,2022-03-24 13:00:00,UBD,35.983,-93.383,758,9.028081039881032,94.69548497379778,24.473340013459325,199.3264050776537
,2022-03-24 14:00:00,UBD,35.983,-93.383,758,21.005669931250715,104.06230913335219,19.30357800005007,212.2016344166661
,2022-03-24 15:00:00,UBD,35.983,-93.383,758,32.455576794262875,114.94354890487288,12.068914413952111,223.40272681411082
,2022-03-24 16:00:00,UBD,35.983,-93.383,758,42.79182736175437,128.72883885734228,3.3163582273286556,233.02865233610765
,2022-03-24 17:00:00,UBD,35.983,-93.383,758,50.969971909307056,147.23449578488484,-6.505002209627189,241.3985273404789
,2022-03-24 18:00:00,UBD,35.983,-93.383,758,55.33069418202465,171.31291554878248,-17.05984885940299,248.89601590122496
,2022-03-24 19:00:00,UBD,35.983,-93.383,758,54.40344544439867,197.479174780044,-28.104129032199424,255.92662970728625
,2022-03-24 20:00:00,UBD,35.983,-93.383,758,48.54916272147924,219.79055144506802,-39.45326893883507,262.96880114482786
,2022-03-24 21:00:00,UBD,35.983,-93.383,758,39.49148774285363,236.50827904478587,-50.94498731666293,270.7628897743278
,2022-03-24 22:00:00,UBD,35.983,-93.383,758,28.699130281178913,249.13574214791618,-62.36959872360466,280.94464686874556
,2022-03-24 23:00:00,UBD,35.983,-93.383,758,17.031423347819683,259.39035117862113,-73.19286981067201,298.90174884781976
,2022-03-25 00:00:00,UBD,35.983,-93.383,758,4.979829239446755,268.50172959692924,-80.53822970522462,347.4317048889362
21.345,2022-03-25 01:00:00,UBD,35.983,-93.383,758,-7.123020328959145,277.3748099237084,-76.32426995898066,50.95156757637826
21.985,2022-03-25 02:00:00,UBD,35.983,-93.383,758,-18.973818886506134,286.82767260778854,-66.05735715574471,74.87430027765619
22.1025,2022-03-25 03:00:00,UBD,35.983,-93.383,758,-30.190687943607088,297.8038822168321,-54.75771100560166,86.64064437534455
22.0225,2022-03-25 04:00:00,UBD,35.983,-93.383,758,-40.17337853581797,311.54918348519294,-43.29186030026928,94.97018865043128
21.9925,2022-03-25 05:00:00,UBD,35.983,-93.383,758,-47.91063034329342,329.5063767317279,-31.922799857857807,102.17236692504103
22.235,2022-03-25 06:00:00,UBD,35.983,-93.383,758,-51.92921602916475,352.0538986609079,-20.81891362581625,109.16785738784723
21.9925,2022-03-25 07:00:00,UBD,35.983,-93.383,758,-51.02885327619316,16.198568159998455,-10.154860615029506,116.48715843804695
21.3725,2022-03-25 08:00:00,UBD,35.983,-93.383,758,-45.51194686623305,37.25145232503918,-0.1535191177850102,124.54422541629482
20.65,2022-03-25 09:00:00,UBD,35.983,-93.383,758,-36.827475998911964,53.56583960847314,8.882224628065721,133.71945634577665
20.68333333,2022-03-25 10:00:00,UBD,35.983,-93.383,758,-26.311756148365358,66.15677458248187,16.544452752064416,144.34629734860636
20.54,2022-03-25 11:00:00,UBD,35.983,-93.383,758,-14.807552288600247,76.45482325124375,22.3222383707786,156.59578899581032
,2022-03-25 12:00:00,UBD,35.983,-93.383,758,-2.816942835296542,85.5841821388304,25.67403706468639,170.26754053516032
,2022-03-25 13:00:00,UBD,35.983,-93.383,758,9.321105483445239,94.41901245662191,26.198659089761296,184.6428639475841
,2022-03-25 14:00:00,UBD,35.983,-93.383,758,21.308076847950073,103.78087008412886,23.82614276340178,198.67519920502735
,2022-03-25 15:00:00,UBD,35.983,-93.383,758,32.777608921813034,114.66105429597965,18.85657200769986,211.48410320939644
,2022-03-25 16:00:00,UBD,35.983,-93.383,758,43.14398329582295,128.4684999765177,11.805078991212545,222.68835661912945
,2022-03-25 17:00:00,UBD,35.983,-93.383,758,51.356305094558415,147.06701374223368,3.2069905401791834,232.35247830553664
,2022-03-25 18:00:00,UBD,35.983,-93.383,758,55.73012698580598,171.360246951215,-6.490096146580126,240.77125202515361
,2022-03-25 19:00:00,UBD,35.983,-93.383,758,54.76614891404657,197.7714654662496,-16.947808440603474,248.3151654894776
