nsb,Timestamp_UTC,site,lat,lon,elev,d2m,t2m,sp,hcc,mcc,lcc,sun_alt,sun_az,moon_alt,moon_az
,2023-07-06 16:00:00,TSU,29.916,-97.983,782,296.45697,301.68713,98542.25,0.30441284,0.6356201,0.52908325,54.30760621438221,92.23253428129028,-11.913238419346824,257.75841015005005
,2023-07-06 17:00:00,TSU,29.916,-97.983,782,295.85263,302.74976,98562.56,0.4744568,0.34643555,0.7229004,67.19091687197393,102.80084898984904,-24.10776233195553,264.6322369902464
,2023-07-06 18:00:00,TSU,29.916,-97.983,782,295.40485,301.65833,98516.625,0.4675598,0.40679932,0.438385,79.03132950669554,129.27577392494103,-36.40557132837272,271.9096167273502
,2023-07-06 19:00:00,TSU,29.916,-97.983,782,295.8028,301.48145,98454.94,0.38452148,0.75112915,0.7353821,81.06325530697116,217.00326144892884,-48.59716698885579,280.6738102932388
,2023-07-06 20:00:00,TSU,29.916,-97.983,782,295.83264,302.7074,98483.5,0.6635437,0.52438354,0.29760742,70.01220920874803,253.60803352225224,-60.29543803855137,293.30734288948867
,2023-07-06 21:00:00,TSU,29.916,-97.983,782,295.1621,301.6654,98432.69,0.63897705,0.40026855,0.50268555,57.216042721595095,265.81094979006554,-70.35481929845524,316.36699579214644
,2023-07-06 22:00:00,TSU,29.916,-97.983,782,295.11298,303.8501,98287.75,0.3869629,0.4315796,0.5223999,44.22380361264733,273.4235025475369,-74.82704045207814,1.2672242016610735
,2023-07-06 23:00:00,TSU,29.916,-97.983,782,295.5666,302.8943,98335.375,0.596405,0.4263916,0.5293579,31.315906611256395,279.7693989031631,-69.55552194816984,44.26156906544063
,2023-07-07 00:00:00,TSU,29.916,-97.983,782,295.93457,302.73218,98250.875,0.5979614,0.10406494,0.07495117,18.64498032029263,285.9256673174868,-59.17987507335692,65.85244764416649
,2023-07-07 01:00:00,TSU,29.916,-97.983,782,296.23956,301.82178,98228.19,0.3675537,0.060516357,0.04196167,6.369007041344059,292.48195522229435,-47.28793055528924,77.87222631574114
16.505,2023-07-07 02:00:00,TSU,29.916,-97.983,782,296.0822,300.9297,98220.31,0.31704712,0.028503418,0.011993408,-5.29809814597718,299.936548389132,-34.89558476155452,86.29315325913055
20.135,2023-07-07 03:00:00,TSU,29.916,-97.983,782,295.8852,299.2683,98291.75,0.022979736,0.006011963,0.006011963,-16.03689582670291,308.833047796494,-22.349918718079763,93.3039277033544
20.18,2023-07-07 04:00:00,TSU,29.916,-97.983,782,295.57654,298.63696,98344.375,0.0025024414,0.0,0.0,-25.359464244672,319.78571129417384,-9.837054866028684,99.92250579484188
19.7875,2023-07-07 05:00:00,TSU,29.916,-97.983,782,295.06097,298.0716,98346.44,0.005004883,0.0,0.050445557,-32.55431791612492,333.3212487008676,2.4790501548405928,106.80952542588362
19.47,2023-07-07 06:00:00,TSU,29.916,-97.983,782,294.9204,298.03925,98381.56,0.0,0.0,0.088409424,-36.74000402822436,349.3820067443441,14.38956847244667,114.57716463516624
18.805,2023-07-07 07:00:00,TSU,29.916,-97.983,782,294.57794,298.13934,98366.75,0.0,0.0,0.12243652,-37.189966935226806,6.718637062875428,25.57253781335441,123.96332481652776
18.2725,2023-07-07 08:00:00,TSU,29.916,-97.983,782,294.52783,298.13098,98374.94,0.0,0.022033691,0.08804321,-33.813743744185246,23.231506801118872,35.49064587966703,135.9401615925489
18.27,2023-07-07 09:00:00,TSU,29.916,-97.983,782,294.38263,297.55823,98315.5,0.0,0.034088135,0.031036377,-27.229585878173943,37.38971645222395,43.25473390072165,151.5854976205805
17.42,2023-07-07 10:00:00,TSU,29.916,-97.983,782,294.38092,296.50745,98307.0,0.0,0.106536865,0.957489,-18.32371310238509,48.90239589611427,47.60697013890938,171.1698603336622
13.44,2023-07-07 11:00:00,TSU,29.916,-97.983,782,294.3131,296.5288,98290.0,0.0,0.23861694,0.7121582,-7.858833707485915,58.22001805724962,47.45958879974867,192.55341900199332
,2023-07-07 12:00:00,TSU,29.916,-97.983,782,294.18427,296.4912,98274.31,0.0,0.020996094,1.0,3.629084398174818,65.96136060069018,42.85799469279572,211.9708741049507
,2023-07-07 13:00:00,TSU,29.916,-97.983,782,294.38727,297.1765,98332.75,0.0,0.0060424805,0.9728699,15.7877953259211,72.68947214998596,34.934177737118844,227.4634060187472
,2023-07-07 14:00:00,TSU,29.916,-97.983,782,294.04504,298.599,98405.875,0.0,0.37438965,0.98794556,28.38374991513633,78.9073088761084,24.934000213950217,239.412176264954
,2023-07-07 15:00:00,TSU,29.916,-97.983,782,294.1598,300.50867,98387.0,0.0,0.39993286,0.79815674,41.24956884625841,85.16779685872567,13.726317685460234,248.92082764470965
,2023-07-07 16:00:00,TSU,29.916,-97.983,782,294.04028,301.6129,98415.5,0.0,0.20999146,0.9420471,54.236100117448096,92.37905204528658,1.8399603958008268,256.9745681222752
,2023-07-07 17:00:00,TSU,29.916,-97.983,782,294.2096,301.83643,98406.125,0.0,0.04159546,0.99246216,67.1142408414125,103.01019450316817,-10.397125189949858,264.34686459233114
,2023-07-07 18:00:00,TSU,29.916,-97.983,782,294.13733,302.46594,98377.25,0.0,0.04147339,0.9164734,78.93156706401847,129.54189586567543,-22.75233136549946,271.7286256906201
,2023-07-07 19:00:00,TSU,29.916,-97.983,782,294.48047,302.16956,98346.625,0.0,0.2824707,0.4104004,80.9965978289291,216.4242660816226,-35.00762554653996,279.93433634826624
,2023-07-07 20:00:00,TSU,29.916,-97.983,782,295.1139,303.52747,98267.31,0.0014953613,0.33840942,0.33444214,69.99945607333775,253.28126577521712,-46.85765364717239,290.2657959885955
,2023-07-07 21:00:00,TSU,29.916,-97.983,782,294.77747,304.52722,98195.06,0.0,0.2564087,0.10699463,57.21345913906372,265.6028892939651,-57.680838970834856,305.2989054504007
,2023-07-07 22:00:00,TSU,29.916,-97.983,782,295.2298,305.36365,98108.875,0.010040283,0.5687256,0.13494873,44.221395741928845,273.26595486092685,-65.90970712350253,329.99403062230266
,2023-07-07 23:00:00,TSU,29.916,-97.983,782,295.2871,305.73633,98071.375,0.07196045,0.2635498,0.106933594,31.309667482745805,279.6371392501934,-68.26540390113347,6.344157930610192
,2023-07-08 00:00:00,TSU,29.916,-97.983,782,295.66443,304.33752,98005.125,0.09197998,0.17315674,0.09048462,18.632340869493845,285.8067315533052,-63.11743063305171,38.8810935169259
,2023-07-08 01:00:00,TSU,29.916,-97.983,782,295.64197,303.54688,97969.375,0.0,0.13366699,0.20159912,6.347659029494102,292.36964565345096,-53.50581389472768,58.9855644795726
16.555,2023-07-08 02:00:00,TSU,29.916,-97.983,782,295.57373,302.83453,97987.75,0.0,0.06448364,0.0715332,-5.330661500431061,299.8269528316721,-42.05297650291187,71.607153320703
20.085,2023-07-08 03:00:00,TSU,29.916,-97.983,782,295.58844,301.0891,98066.81,0.0,0.037506104,0.033966064,-16.08354915032279,308.72467303943625,-29.828898405112284,80.71077250623902
20.13,2023-07-08 04:00:00,TSU,29.916,-97.983,782,295.36945,300.36243,98201.56,0.0,0.007507324,0.0,-25.423218935151542,319.68062622113155,-17.273396042612653,88.22400039000766
20.035,2023-07-08 05:00:00,TSU,29.916,-97.983,782,295.40277,299.49036,98203.5,0.0,0.010009766,0.0,-32.63721515973569,333.22733888937165,-4.620474282524242,95.17949839528018
19.6675,2023-07-08 06:00:00,TSU,29.916,-97.983,782,295.6053,299.4649,98236.44,0.0,0.0,0.0,-36.84080765604699,349.3133278477106,7.947046321989281,102.2961491126868
19.48,2023-07-08 07:00:00,TSU,29.916,-97.983,782,295.92792,299.162,98220.5,0.0,0.028503418,0.023986816,-37.30241025168659,6.68792199467533,20.2166017299017,110.2741806221324
18.3225,2023-07-08 08:00:00,TSU,29.916,-97.983,782,296.33325,299.1142,98234.56,0.0,0.0,0.11395264,-33.92886932502181,23.239362493839938,31.86224871331319,120.02073062423024
18.0925,2023-07-08 09:00:00,TSU,29.916,-97.983,782,296.57648,298.6269,98228.625,0.005004883,0.007507324,0.3954773,-27.340469415878392,37.42629095136704,42.304815480204255,132.87596747260218
17.97,2023-07-08 10:00:00,TSU,29.916,-97.983,782,296.63898,297.84143,98234.5,0.0025024414,0.03253174,1.0,-18.42717390214288,48.95718039565707,50.47675256055017,150.5931151906854
13.46,2023-07-08 11:00:00,TSU,29.916,-97.983,782,296.64917,298.0879,98218.375,0.0,0.050567627,0.9060974,-7.954275774559194,58.2866335516705,54.69365796732662,173.84837934681448
,2023-07-08 12:00:00,TSU,29.916,-97.983,782,296.6126,298.01477,98275.19,0.0,0.08013916,0.8015442,3.5410608520894424,66.0374731954063,53.532204663022405,198.94551751329283
,2023-07-08 13:00:00,TSU,29.916,-97.983,782,296.61194,298.58105,98332.25,0.0014953613,0.15005493,1.0,15.706128204481065,72.77580879191865,47.44691995932591,220.05891753693143
,2023-07-08 14:00:00,TSU,29.916,-97.983,782,296.70227,299.5133,98360.25,0.0,0.14447021,0.99850464,28.307130950387357,79.00740121636842,38.18823962644482,235.6305728349459
,2023-07-08 15:00:00,TSU,29.916,-97.983,782,296.1521,303.19287,98356.25,0.0,0.17095947,0.96850586,41.17629550630576,85.2890324663216,27.20840507191423,247.15715793298685
,2023-07-08 16:00:00,TSU,29.916,-97.983,782,295.5735,304.19476,98350.06,0.0,0.23544312,0.6781006,54.16339986137587,92.53626781254958,15.344579962303628,256.2872307629565
,2023-07-08 17:00:00,TSU,29.916,-97.983,782,294.8949,305.61865,98333.5,0.0,0.15548706,0.16998291,67.03586521182037,103.23483058146267,3.059652078906265,264.18078109973135
,2023-07-08 18:00:00,TSU,29.916,-97.983,782,294.0708,306.90625,98283.25,0.006500244,0.14602661,0.11798096,78.8280363817561,129.83229838673338,-9.358360793717008,271.6727919181501
,2023-07-08 19:00:00,TSU,29.916,-97.983,782,293.4585,308.04266,98203.69,0.084503174,0.10751343,0.1324768,80.92287888287282,215.8382826777991,-21.679236543771832,279.50891996228887
,2023-07-08 20:00:00,TSU,29.916,-97.983,782,293.17773,308.4812,98079.625,0.083984375,0.08999634,0.20788574,69.98201611052116,252.93963966052212,-33.63957012198152,288.587084207768
,2023-07-08 21:00:00,TSU,29.916,-97.983,782,292.87378,309.27466,97998.625,0.035980225,0.15649414,0.14550781,57.20695809141595,265.3845393930887,-44.81561312285815,300.28749510157314
,2023-07-08 22:00:00,TSU,29.916,-97.983,782,292.99414,309.79187,97907.44,0.042510986,0.18252563,0.0030212402,44.21522169460189,273.1006023501008,-54.36597449046938,316.9006322250488
,2023-07-08 23:00:00,TSU,29.916,-97.983,782,293.0078,309.6659,97859.31,0.09347534,0.27896118,0.0,31.29956676827052,279.49847620335856,-60.595537283708666,341.09766322235214
,2023-07-09 00:00:00,TSU,29.916,-97.983,782,293.79517,308.81848,97857.44,0.36236572,0.2848816,0.032989502,18.615605909697567,285.6822493134643,-61.220970123544525,10.74986159631295
,2023-07-09 01:00:00,TSU,29.916,-97.983,782,294.45068,308.0475,97883.69,0.16903687,0.20947266,0.0,6.321879035819738,292.25236234981986,-55.91401891521982,36.48322485354934
16.5475,2023-07-09 02:00:00,TSU,29.916,-97.983,782,295.7539,306.8623,97900.0,0.0579834,0.15753174,0.0,-5.368083122429778,299.71283669592214,-46.80182265758924,54.3544939731293
20.05,2023-07-09 03:00:00,TSU,29.916,-97.983,782,295.81958,303.97968,97959.69,0.009002686,0.09350586,0.0,-16.135564832525027,308.61227150199034,-35.77269249745793,66.67738890832531
20.1125,2023-07-09 04:00:00,TSU,29.916,-97.983,782,295.77295,302.98486,98082.44,0.0,0.07299805,0.0,-25.492880123356343,319.5722690938586,-23.792975757947584,75.93274872031625
20.1275,2023-07-09 05:00:00,TSU,29.916,-97.983,782,295.61877,301.75757,98127.94,0.0,0.05596924,0.0,-32.72649575951909,333.1314693084595,-11.329545392172635,83.63247937906908
19.91,2023-07-09 06:00:00,TSU,29.916,-97.983,782,295.64624,300.90112,98141.31,0.0,0.04547119,0.0,-36.94819287882883,349.24474414965005,1.3565721168075748,90.71324397680036
19.7,2023-07-09 07:00:00,TSU,29.916,-97.983,782,295.71643,300.3402,98109.56,0.0,0.04650879,0.0,-37.42113624873564,6.659726812969928,14.071638880317453,97.89379813114589
19.545,2023-07-09 08:00:00,TSU,29.916,-97.983,782,295.90686,299.76385,98094.875,0.0,0.0,0.0,-34.04950098949463,23.25168025119487,26.60602485568497,105.9350029435531
19.3475,2023-07-09 09:00:00,TSU,29.916,-97.983,782,296.10516,298.7879,98075.0,0.0,0.0,0.0,-27.45587454791613,37.4683802701954,38.64017981432342,115.92754940343148
